# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[-4.48366653e+01 -1.40478441e+02  7.23689043e-08];[-0.7853981633974477, 0.7853981633974487, -0.785398166177863, -1.5865042761607735]
[   8.96514727 -178.73598926    8.90372236];[-0.7853981633974477, 0.7853981633974487, -1.586824860685042, 1.6352310329776667]
[  -0.32871847 -177.40490555    8.60092598];[-0.7853981633974477, 0.7853981633974487, -1.5704692138583596, 0.7680546354468334]
[ -18.0579949  -168.00486432    8.31536432];[-0.7853981633974477, 0.7853981633974487, -1.5708030025691087, -0.015674584396874483]
[ -33.85522732 -154.89987911    9.00140943];[-0.7853981633974477, 0.7853981633974487, -1.5707961905546117, -0.8011068078668474]
[ -44.46195284 -143.06900143    9.93045299];[-0.7853981633974477, 0.7853981633974487, -1.5707963295753067, -1.5865042761607735]
[  29.07288976 -135.81543683  -45.87781744];[-0.7853981633974477, -0.01602853394688716, 1.6349104626391853, 1.6352310329776667]
[  16.99021578 -135.86554407  -45.03826417];[-0.7853981633974477, 0.0003271129376915713, 1.5694878750429764, 0.7680546354468334]
[  -0.36013586 -130.95707288  -45.45402185];[-0.7853981633974477, -6.675774238603642e-06, 1.570823029891879, -0.015674584396874483]
[ -16.21719196 -121.48930533  -45.62057644];[-0.7853981633974477, 1.3624029058375213e-07, 1.570795781833736, -0.8011068078668474]
[ -26.93374381 -111.08370562  -45.89464165];[-0.7853981633974477, -2.7804140935459253e-09, 1.570796337916549, -1.5865042761607735]
[  28.07585735 -149.50266765  -33.82772813];[-0.7853981633974477, 5.674314476624491e-11, 0.7693696292235858, 1.6352310329776667]
[  17.06182538 -148.27178733  -33.84602354];[-0.7853981633974477, -1.1580233625763703e-12, 0.7857252763397699, 0.7680546354468334]
[  -0.35869066 -142.26792403  -33.8188363 ];[-0.7853981633974477, 2.363312984849612e-14, 0.7853914876231144, -0.015674584396874483]
[ -15.90968579 -131.42060538  -33.34683111];[-0.7853981633974477, -4.82308772418304e-16, 0.785398299637739, -0.8011068078668474]
[ -26.33019666 -120.60248296  -33.16112993];[-0.7853981633974477, 9.843036171801863e-18, 0.7853981606170329, -1.5865042761607735]
[  28.01120544 -162.0884203   -17.5721215 ];[-0.7853981633974477, -2.0087828922045076e-19, -0.016028533890144313, 1.6352310329776667]
[  17.2243361  -160.47388553  -17.60317484];[-0.7853981633974477, 4.099556922866443e-21, 0.0003271129365335749, 0.7680546354468334]
[  -0.3519963  -151.86339711  -17.12158008];[-0.7853981633974477, -8.366442699727447e-23, -6.67577421497126e-06, -0.015674584396874483]
[ -15.6956815  -139.3521362   -16.52182471];[-0.7853981633974477, 1.7074372856586303e-24, 1.3624029010144874e-07, -0.8011068078668474]
[ -25.95803428 -128.15173511  -16.36862304];[-0.7853981633974477, -3.4845658890993065e-26, -2.7804140837030133e-09, -1.5865042761607735]
[  28.62998733 -169.44739023    0.32276088];[-0.7853981633974477, 7.111358957345787e-28, -0.8014266972875926, 1.6352310329776667]
[ 1.71955677e+01 -1.66952796e+02 -6.66299100e-03];[-0.7853981633974477, -1.4512977463970609e-29, -0.7850710504609159, 0.7680546354468334]
[-3.47299728e-01 -1.56552976e+02  1.52833624e-04];[-0.7853981633974477, 2.9618321355041997e-31, -0.7854048391716649, -0.015674584396874483]
[-1.55313459e+01 -1.43533298e+02 -3.35909336e-06];[-0.7853981633974477, -6.044555378579968e-33, -0.7853980271571569, -0.8011068078668474]
[-2.56446934e+01 -1.32453271e+02  2.40255114e-07];[-0.7853981633974477, 1.2335827303225147e-34, -0.785398166177863, -1.5865042761607735]
[  29.3197278  -170.34171624    8.44135162];[-0.7853981633974477, -2.5175157761683647e-36, -1.586824860685042, 1.6352310329776667]
[  17.35255729 -168.10746452    8.32147304];[-0.7853981633974477, 5.137787298302921e-38, -1.5704692138583596, 0.7680546354468334]
[  -0.35122602 -158.44478698    8.82430328];[-0.7853981633974477, -1.0485280200618378e-39, -1.5708030025691087, -0.015674584396874483]
[ -15.27852298 -145.94402656    9.14060696];[-0.7853981633974477, 2.1398531021670645e-41, -1.5707961905546117, -0.8011068078668474]
[ -25.04335022 -135.38208733    9.49358428];[-0.7853981633974477, -4.367047147279623e-43, -1.5707963295753067, -1.5865042761607735]
[  47.80532524 -126.06433496  -46.4119171 ];[-0.7853981633974477, -0.8014266973443357, 1.6349104626391853, 1.6352310329776667]
[  34.07473707 -126.76945869  -45.64039665];[-0.7853981633974477, -0.7850710504597552, 1.5694878750429764, 0.7680546354468334]
[  15.58162269 -121.54326806  -45.62737297];[-0.7853981633974477, -0.7854048391716867, 1.570823029891879, -0.015674584396874483]
[  -0.27062265 -112.42615529  -45.09653326];[-0.7853981633974477, -0.7853980271571565, 1.570795781833736, -0.8011068078668474]
[ -10.73374901 -103.34566017  -45.04111479];[-0.7853981633974477, -0.7853981661778625, 1.570796337916549, -1.5865042761607735]
[  46.92707934 -139.49031156  -34.33491306];[-0.7853981633974477, -0.7853981633407042, 0.7693696292235858, 1.6352310329776667]
[  33.7293188  -138.33143008  -34.16333319];[-0.7853981633974477, -0.7853981633986079, 0.7857252763397699, 0.7680546354468334]
[  15.26946275 -131.46899565  -33.35018109];[-0.7853981633974477, -0.7853981633974255, 0.7853914876231144, -0.015674584396874483]
[  -0.2739939  -121.1681111   -32.36828922];[-0.7853981633974477, -0.7853981633974477, 0.785398299637739, -0.8011068078668474]
[ -10.45579058 -111.73994256  -32.09178397];[-0.7853981633974477, -0.7853981633974477, 0.7853981606170329, -1.5865042761607735]
[  46.88834989 -150.47712082  -17.76537213];[-0.7853981633974477, -0.7853981633974477, -0.016028533890144313, 1.6352310329776667]
[  33.4294486  -148.24827049  -17.46766808];[-0.7853981633974477, -0.7853981633974477, 0.0003271129365335749, 0.7680546354468334]
[  15.0623829  -139.39187698  -16.52173427];[-0.7853981633974477, -0.7853981633974477, -6.67577421497126e-06, -0.015674584396874483]
[  -0.27168782 -128.08510807  -15.8937839 ];[-0.7853981633974477, -0.7853981633974477, 1.3624029010144874e-07, -0.8011068078668474]
[ -10.28928496 -118.39365342  -15.79243749];[-0.7853981633974477, -0.7853981633974477, -2.7804140837030133e-09, -1.5865042761607735]
[  47.31394775 -156.0714789     0.35952452];[-0.7853981633974477, -0.7853981633974477, -0.8014266972875926, 1.6352310329776667]
[ 3.31965976e+01 -1.53195980e+02 -7.51212591e-03];[-0.7853981633974477, -0.7853981633974477, -0.7850710504609159, 0.7680546354468334]
[ 1.49061504e+01 -1.43566547e+02  1.67974104e-04];[-0.7853981633974477, -0.7853981633974477, -0.7854048391716649, -0.015674584396874483]
[-2.67031158e-01 -1.32075450e+02 -3.30844807e-06];[-0.7853981633974477, -0.7853981633974477, -0.7853980271571569, -0.8011068078668474]
[-1.01242255e+01 -1.22518654e+02  5.00989168e-07];[-0.7853981633974477, -0.7853981633974477, -0.785398166177863, -1.5865042761607735]
[  48.24169015 -157.05361867    8.82228723];[-0.7853981633974477, -0.7853981633974477, -1.586824860685042, 1.6352310329776667]
[  33.19196651 -155.05243784    8.99224331];[-0.7853981633974477, -0.7853981633974477, -1.5704692138583596, 0.7680546354468334]
[  14.63890853 -146.02506529    9.18059469];[-0.7853981633974477, -0.7853981633974477, -1.5708030025691087, -0.015674584396874483]
[  -0.26818116 -134.86053683    9.1961629 ];[-0.7853981633974477, -0.7853981633974477, -1.5707961905546117, -0.8011068078668474]
[  -9.72989977 -125.8464054     9.60093045];[-0.7853981633974477, -0.7853981633974477, -1.5707963295753067, -1.5865042761607735]
[  62.00006362 -113.9968281   -47.30854541];[-0.7853981633974477, -1.586824860741781, 1.6349104626391853, 1.6352310329776667]
[  46.07297875 -115.59202044  -46.54311802];[-0.7853981633974477, -1.5704692138572005, 1.5694878750429764, 0.7680546354468334]
[  26.38326804 -111.12804175  -45.90542642];[-0.7853981633974477, -1.5708030025691375, 1.570823029891879, -0.015674584396874483]
[  10.28892753 -103.33615743  -45.0415338 ];[-0.7853981633974477, -1.5707961905546073, 1.570795781833736, -0.8011068078668474]
[ -0.17000831 -95.67949959 -44.94122126];[-0.7853981633974477, -1.5707963295753133, 1.570796337916549, -1.5865042761607735]
[  60.7854197  -127.34058987  -35.1088461 ];[-0.7853981633974477, -1.5707963267381495, 0.7693696292235858, 1.6352310329776667]
[  45.19107921 -126.74147489  -34.53262244];[-0.7853981633974477, -1.5707963267960587, 0.7857252763397699, 0.7680546354468334]
[  25.77202536 -120.63740918  -33.16464199];[-0.7853981633974477, -1.5707963267948708, 0.7853914876231144, -0.015674584396874483]
[  10.00165134 -111.72609052  -32.08962232];[-0.7853981633974477, -1.570796326794893, 0.785398299637739, -0.8011068078668474]
[  -0.17599497 -103.64014441  -31.85120265];[-0.7853981633974477, -1.570796326794893, 0.7853981606170329, -1.5865042761607735]
[  60.35521686 -137.53182965  -18.02247111];[-0.7853981633974477, -1.570796326794893, -0.016028533890144313, 1.6352310329776667]
[  44.60795547 -135.82018116  -17.42546958];[-0.7853981633974477, -1.570796326794893, 0.0003271129365335749, 0.7680546354468334]
[  25.40401976 -128.17229616  -16.36601406];[-0.7853981633974477, -1.570796326794893, -6.67577421497126e-06, -0.015674584396874483]
[   9.83767781 -118.37406065  -15.78936662];[-0.7853981633974477, -1.570796326794893, 1.3624029010144874e-07, -0.8011068078668474]
[  -0.17576853 -109.95141369  -15.72526437];[-0.7853981633974477, -1.570796326794893, -2.7804140837030133e-09, -1.5865042761607735]
[  60.52852531 -142.59334278    0.39356365];[-0.7853981633974477, -1.570796326794893, -0.8014266972875926, 1.6352310329776667]
[ 4.42388581e+01 -1.40592175e+02 -8.16608671e-03];[-0.7853981633974477, -1.570796326794893, -0.7850710504609159, 0.7680546354468334]
[ 2.50982174e+01 -1.32463623e+02  1.77275065e-04];[-0.7853981633974477, -1.570796326794893, -0.7854048391716649, -0.015674584396874483]
[ 9.68197516e+00 -1.22495411e+02 -3.56270388e-06];[-0.7853981633974477, -1.570796326794893, -0.7853980271571569, -0.8011068078668474]
[-1.70971377e-01 -1.14120958e+02  3.26771132e-07];[-0.7853981633974477, -1.570796326794893, -0.785398166177863, -1.5865042761607735]
[  61.52906636 -143.70714914    9.75091168];[-0.7853981633974477, -1.570796326794893, -1.586824860685042, 1.6352310329776667]
[  43.90750169 -143.47204104    9.79737551];[-0.7853981633974477, -1.570796326794893, -1.5704692138583596, 0.7680546354468334]
[  27.18179465 -126.02283796    0.2945238 ];[-0.7853981633974477, -1.570796326794893, -1.5708030025691087, -0.015674584396874483]
[  11.16073024 -109.48544205   -0.38258268];[-0.7853981633974477, -1.570796326794893, -1.5707961905546117, -0.8011068078668474]
[ -0.16243427 -95.44923514  -0.34542717];[-0.7853981633974477, -1.570796326794893, -1.5707963295753067, -1.5865042761607735]
[ 6.25518930e-03 -1.44372566e+02 -6.23219659e+01];[-1.586824860741781, 1.6349104625824444, 1.6349104626391853, 1.6352310329776667]
[  -7.41729829 -142.0758987   -61.96362392];[-1.5704692138572005, 1.5694878750441337, 1.5694878750429764, 0.7680546354468334]
[ -29.84168916 -137.60687664  -60.96613095];[-1.5708030025691375, 1.5708230298918484, 1.570823029891879, -0.015674584396874483]
[ -48.81658691 -126.53428682  -61.2907771 ];[-1.5707961905546073, 1.5707957818337386, 1.570795781833736, -0.8011068078668474]
[ -62.56792897 -113.13728148  -62.38461902];[-1.5707963295753133, 1.5707963379165517, 1.570796337916549, -1.5865042761607735]
[   1.08543706 -158.77563462  -47.83643742];[-1.5707963267381495, 1.5707963265679186, 0.7693696292235858, 1.6352310329776667]
[  -9.15426607 -157.11775464  -47.81383231];[-1.5707963267960587, 1.5707963267995333, 0.7857252763397699, 0.7680546354468334]
[ -29.03702005 -150.86425854  -47.5601978 ];[-1.5707963267948708, 1.5707963267948037, 0.7853914876231144, -0.015674584396874483]
[ -47.99197013 -139.59224379  -47.67807501];[-1.570796326794893, 1.5707963267949037, 0.785398299637739, -0.8011068078668474]
[ -61.49533359 -126.54822816  -48.5252228 ];[-1.570796326794893, 1.5707963267948926, 0.7853981606170329, -1.5865042761607735]
[   0.23928081 -171.77155274  -29.0860604 ];[-1.570796326794893, 1.5707963267948926, -0.016028533890144313, 1.6352310329776667]
[  -8.87262215 -170.4310181   -29.08924618];[-1.570796326794893, 1.5707963267948926, 0.0003271129365335749, 0.7680546354468334]
[ -29.01339485 -163.22425196  -28.59383876];[-1.570796326794893, 1.5707963267948926, -6.67577421497126e-06, -0.015674584396874483]
[ -47.88631192 -150.80370707  -28.6203423 ];[-1.570796326794893, 1.5707963267948926, 1.3624029010144874e-07, -0.8011068078668474]
[ -61.18121157 -137.56367102  -29.42340365];[-1.570796326794893, 1.5707963267948926, -2.7804140837030133e-09, -1.5865042761607735]
[-7.63722177e-02 -1.80133099e+02 -8.78312139e+00];[-1.570796326794893, 1.5707963267948926, -0.8014266972875926, 1.6352310329776667]
[  -9.3257018  -178.86788286   -8.94163103];[-1.570796326794893, 1.5707963267948926, -0.7850710504609159, 0.7680546354468334]
[ -29.50273944 -170.31229342   -8.45701358];[-1.570796326794893, 1.5707963267948926, -0.7854048391716649, -0.015674584396874483]
[ -48.13022671 -156.95649738   -8.73676751];[-1.570796326794893, 1.5707963267948926, -0.7853980271571569, -0.8011068078668474]
[ -61.32325688 -143.67316693   -9.45612361];[-1.570796326794893, 1.5707963267948926, -0.785398166177863, -1.5865042761607735]
[-1.12233801e-01 -1.81271343e+02 -4.43234658e-02];[-1.570796326794893, 1.5707963267948926, -1.586824860685042, 1.6352310329776667]
[-9.53424485e+00 -1.80122520e+02  9.41759442e-04];[-1.570796326794893, 1.5707963267948926, -1.5704692138583596, 0.7680546354468334]
[-2.98528962e+01 -1.71515516e+02 -2.43079148e-06];[-1.570796326794893, 1.5707963267948926, -1.5708030025691087, -0.015674584396874483]
[-4.83000735e+01 -1.58578748e+02 -4.35301963e-06];[-1.570796326794893, 1.5707963267948926, -1.5707961905546117, -0.8011068078668474]
[-6.09707332e+01 -1.46214740e+02  1.29506887e-06];[-1.570796326794893, 1.5707963267948926, -1.5707963295753067, -1.5865042761607735]
[  10.82500357 -142.5819408   -61.80133949];[-1.570796326794893, 0.7693696294505608, 1.6349104626391853, 1.6352310329776667]
[  -0.42165368 -142.60355124  -59.87771427];[-1.570796326794893, 0.7857252763351412, 1.5694878750429764, 0.7680546354468334]
[ -18.73084098 -137.2958695   -59.72812842];[-1.570796326794893, 0.7853914876232098, 1.570823029891879, -0.015674584396874483]
[ -35.58489854 -127.10292034  -60.04437277];[-1.570796326794893, 0.78539829963774, 1.570795781833736, -0.8011068078668474]
[ -46.81447279 -115.07953982  -60.98670051];[-1.570796326794893, 0.7853981606170339, 1.570796337916549, -1.5865042761607735]
[   9.41878543 -157.24677716  -47.51007963];[-1.570796326794893, 0.7853981634541922, 0.7693696292235858, 1.6352310329776667]
[  -0.38015653 -156.02159811  -46.8763468 ];[-1.570796326794893, 0.7853981633962885, 0.7857252763397699, 0.7680546354468334]
[ -18.46002496 -150.20874287  -46.44318864];[-1.570796326794893, 0.7853981633974709, 0.7853914876231144, -0.015674584396874483]
[ -34.8058462  -139.22778371  -46.36541756];[-1.570796326794893, 0.7853981633974487, 0.785398299637739, -0.8011068078668474]
[ -45.78573817 -127.24526312  -46.8751588 ];[-1.570796326794893, 0.7853981633974487, 0.7853981606170329, -1.5865042761607735]
[   8.70468515 -170.5690145   -28.7252918 ];[-1.570796326794893, 0.7853981633974487, -0.016028533890144313, 1.6352310329776667]
[  -0.34639842 -169.39123826  -28.41147209];[-1.570796326794893, 0.7853981633974487, 0.0003271129365335749, 0.7680546354468334]
[ -18.23559754 -161.82370191  -27.74321694];[-1.570796326794893, 0.7853981633974487, -6.67577421497126e-06, -0.015674584396874483]
[ -34.26352924 -149.32542663  -27.67801466];[-1.570796326794893, 0.7853981633974487, 1.3624029010144874e-07, -0.8011068078668474]
[ -45.12794183 -137.14896626  -28.19225033];[-1.570796326794893, 0.7853981633974487, -2.7804140837030133e-09, -1.5865042761607735]
[   8.99324756 -178.87720511   -8.5650278 ];[-1.570796326794893, 0.7853981633974487, -0.8014266972875926, 1.6352310329776667]
[  -0.32870632 -177.40216021   -8.60764257];[-1.570796326794893, 0.7853981633974487, -0.7850710504609159, 0.7680546354468334]
[ -18.0579873  -168.00491863   -8.31521209];[-1.570796326794893, 0.7853981633974487, -0.7854048391716649, -0.015674584396874483]
[ -33.85522682 -154.89987629   -9.00141429];[-1.570796326794893, 0.7853981633974487, -0.7853980271571569, -0.8011068078668474]
[ -44.46195329 -143.06899988   -9.93045237];[-1.570796326794893, 0.7853981633974487, -0.785398166177863, -1.5865042761607735]
[ 9.15332028e+00 -1.79983084e+02 -3.80381024e-02];[-1.570796326794893, 0.7853981633974487, -1.586824860685042, 1.6352310329776667]
[-3.29984142e-01 -1.78558046e+02  1.00386099e-03];[-1.570796326794893, 0.7853981633974487, -1.5704692138583596, 0.7680546354468334]
[-1.80426540e+01 -1.69291798e+02  1.13118905e-05];[-1.570796326794893, 0.7853981633974487, -1.5708030025691087, -0.015674584396874483]
[-3.34188900e+01 -1.56923771e+02 -2.42433778e-05];[-1.570796326794893, 0.7853981633974487, -1.5707961905546117, -0.8011068078668474]
[-4.33072447e+01 -1.46508618e+02 -6.17464193e-05];[-1.570796326794893, 0.7853981633974487, -1.5707963295753067, -1.5865042761607735]
[  30.30910267 -136.34323345  -61.91623124];[-1.570796326794893, -0.01602853394688716, 1.6349104626391853, 1.6352310329776667]
[  17.96148369 -137.44726366  -59.70266438];[-1.570796326794893, 0.0003271129376915713, 1.5694878750429764, 0.7680546354468334]
[  -0.35840913 -132.16568597  -59.40635304];[-1.570796326794893, -6.675774238603642e-06, 1.570823029891879, -0.015674584396874483]
[ -16.11531723 -121.98201132  -59.14999129];[-1.570796326794893, 1.3624029058375213e-07, 1.570795781833736, -0.8011068078668474]
[ -26.394946   -111.18616133  -59.45985568];[-1.570796326794893, -2.7804140935459253e-09, 1.570796337916549, -1.5865042761607735]
[  29.02702925 -151.1232906   -47.31720574];[-1.570796326794893, 5.674314476624491e-11, 0.7693696292235858, 1.6352310329776667]
[  17.71538995 -150.31722227  -46.4447749 ];[-1.570796326794893, -1.1580233625763703e-12, 0.7857252763397699, 0.7680546354468334]
[  -0.3608399  -143.72800467  -45.67489187];[-1.570796326794893, 2.363312984849612e-14, 0.7853914876231144, -0.015674584396874483]
[ -15.75597205 -132.55620065  -44.95667844];[-1.570796326794893, -4.82308772418304e-16, 0.785398299637739, -0.8011068078668474]
[ -25.83543269 -121.75004967  -44.97807301];[-1.570796326794893, 9.843036171801863e-18, 0.7853981606170329, -1.5865042761607735]
[  28.85833712 -163.49974744  -28.20614026];[-1.570796326794893, -2.0087828922045076e-19, -0.016028533890144313, 1.6352310329776667]
[  17.51604772 -161.92386048  -27.75190163];[-1.570796326794893, 4.099556922866443e-21, 0.0003271129365335749, 0.7680546354468334]
[  -0.35651758 -153.28112638  -27.07632024];[-1.570796326794893, -8.366442699727447e-23, -6.67577421497126e-06, -0.015674584396874483]
[ -15.52020441 -141.06842693  -26.65007546];[-1.570796326794893, 1.7074372856586303e-24, 1.3624029010144874e-07, -0.8011068078668474]
[ -25.47728199 -130.2163888   -26.85178619];[-1.570796326794893, -3.4845658890993065e-26, -2.7804140837030133e-09, -1.5865042761607735]
[  29.31933923 -170.47486256   -8.05743278];[-1.570796326794893, 7.111358957345787e-28, -0.8014266972875926, 1.6352310329776667]
[  17.35294207 -168.10479736   -8.32888518];[-1.570796326794893, -1.4512977463970609e-29, -0.7850710504609159, 0.7680546354468334]
[  -0.3512262  -158.44500375   -8.82419863];[-1.570796326794893, 2.9618321355041997e-31, -0.7854048391716649, -0.015674584396874483]
[ -15.27852418 -145.94402539   -9.14061186];[-1.570796326794893, -6.044555378579968e-33, -0.7853980271571569, -0.8011068078668474]
[ -25.04335034 -135.38208728   -9.49358414];[-1.570796326794893, 1.2335827303225147e-34, -0.785398166177863, -1.5865042761607735]
[ 2.96631399e+01 -1.71546090e+02  1.92206994e-02];[-1.570796326794893, -2.5175157761683647e-36, -1.586824860685042, 1.6352310329776667]
[ 1.73317840e+01 -1.69394908e+02 -5.18800120e-04];[-1.570796326794893, 5.137787298302921e-38, -1.5704692138583596, 0.7680546354468334]
[-3.51067882e-01 -1.60294878e+02  8.69215284e-04];[-1.570796326794893, -1.0485280200618378e-39, -1.5708030025691087, -0.015674584396874483]
[-1.48031806e+01 -1.48825573e+02 -9.17684073e-04];[-1.570796326794893, 2.1398531021670645e-41, -1.5707961905546117, -0.8011068078668474]
[-2.41568401e+01 -1.38714879e+02 -1.57447100e-07];[-1.570796326794893, -4.367047147279623e-43, -1.5707963295753067, -1.5865042761607735]
[  49.47858676 -125.38293181  -62.19409261];[-1.570796326794893, -0.8014266973443357, 1.6349104626391853, 1.6352310329776667]
[  34.89225167 -127.30444587  -60.03279849];[-1.570796326794893, -0.7850710504597552, 1.5694878750429764, 0.7680546354468334]
[  15.47933031 -122.0372939   -59.15548982];[-1.570796326794893, -0.7854048391716867, 1.570823029891879, -0.015674584396874483]
[  -0.269077   -112.65083222  -58.22237714];[-1.570796326794893, -0.7853980271571565, 1.570795781833736, -0.8011068078668474]
[ -10.35793549 -103.38938822  -58.31349178];[-1.570796326794893, -0.7853981661778625, 1.570796337916549, -1.5865042761607735]
[  48.23554273 -139.93475197  -47.41155493];[-1.570796326794893, -0.7853981633407042, 0.7693696292235858, 1.6352310329776667]
[  34.1185202 -139.3868286  -46.3777087];[-1.570796326794893, -0.7853981633986079, 0.7857252763397699, 0.7680546354468334]
[  15.11066126 -132.60828881  -44.96189384];[-1.570796326794893, -0.7853981633974255, 0.7853914876231144, -0.015674584396874483]
[  -0.27452032 -122.34494308  -43.82648453];[-1.570796326794893, -0.7853981633974477, 0.785398299637739, -0.8011068078668474]
[ -10.11626286 -113.01974435  -43.8301073 ];[-1.570796326794893, -0.7853981633974477, 0.7853981606170329, -1.5865042761607735]
[  48.02613568 -151.1470953   -28.1710057 ];[-1.570796326794893, -0.7853981633974477, -0.016028533890144313, 1.6352310329776667]
[  33.58567755 -149.47524771  -27.69903446];[-1.570796326794893, -0.7853981633974477, 0.0003271129365335749, 0.7680546354468334]
[  14.87792794 -141.11850558  -26.65830607];[-1.570796326794893, -0.7853981633974477, -6.67577421497126e-06, -0.015674584396874483]
[  -0.27352007 -130.11276079  -26.06517337];[-1.570796326794893, -0.7853981633974477, 1.3624029010144874e-07, -0.8011068078668474]
[  -9.95682574 -120.76847974  -26.33825181];[-1.570796326794893, -0.7853981633974477, -2.7804140837030133e-09, -1.5865042761607735]
[  48.24915414 -157.19431439   -8.29231756];[-1.570796326794893, -0.7853981633974477, -0.8014266972875926, 1.6352310329776667]
[  33.18974474 -155.04743105   -9.0095256 ];[-1.570796326794893, -0.7853981633974477, -0.7850710504609159, 0.7680546354468334]
[  14.63928656 -146.02306492   -9.17851323];[-1.570796326794893, -0.7853981633974477, -0.7854048391716649, -0.015674584396874483]
[  -0.26818131 -134.86053383   -9.19616816];[-1.570796326794893, -0.7853981633974477, -0.7853980271571569, -0.8011068078668474]
[  -9.72989921 -125.84640494   -9.60093028];[-1.570796326794893, -0.7853981633974477, -0.785398166177863, -1.5865042761607735]
[  48.49500664 -158.63995443    0.27494826];[-1.570796326794893, -0.7853981633974477, -1.586824860685042, 1.6352310329776667]
[ 3.27422160e+01 -1.57068816e+02 -7.09175019e-02];[-1.570796326794893, -0.7853981633974477, -1.5704692138583596, 0.7680546354468334]
[ 1.41172822e+01 -1.49114210e+02  1.41375250e-01];[-1.570796326794893, -0.7853981633974477, -1.5708030025691087, -0.015674584396874483]
[-2.65492891e-01 -1.37893737e+02  7.80162176e-06];[-1.570796326794893, -0.7853981633974477, -1.5707961905546117, -0.8011068078668474]
[-9.21057682e+00 -1.29545267e+02  7.49854205e-08];[-1.570796326794893, -0.7853981633974477, -1.5707963295753067, -1.5865042761607735]
[  63.39540268 -112.03419778  -63.11738011];[-1.570796326794893, -1.586824860741781, 1.6349104626391853, 1.6352310329776667]
[  46.19258411 -115.27102462  -60.99734263];[-1.570796326794893, -1.5704692138572005, 1.5694878750429764, 0.7680546354468334]
[  25.84317086 -111.23701498  -59.47085863];[-1.570796326794893, -1.5708030025691375, 1.570823029891879, -0.015674584396874483]
[   9.91779152 -103.38441476  -58.31367105];[-1.570796326794893, -1.5707961905546073, 1.570795781833736, -0.8011068078668474]
[ -0.16585349 -95.57811553 -58.45471569];[-1.570796326794893, -1.5707963295753133, 1.570796337916549, -1.5865042761607735]
[  62.03662175 -126.83097301  -48.21858917];[-1.570796326794893, -1.5707963267381495, 0.7693696292235858, 1.6352310329776667]
[  45.16044154 -127.40153838  -46.90829061];[-1.570796326794893, -1.5707963267960587, 0.7857252763397699, 0.7680546354468334]
[  25.26962243 -121.7990061   -44.98686935];[-1.570796326794893, -1.5707963267948708, 0.7853914876231144, -0.015674584396874483]
[   9.66158612 -113.01341551  -43.82813998];[-1.570796326794893, -1.570796326794893, 0.785398299637739, -0.8011068078668474]
[  -0.17463764 -105.00539258  -43.91644721];[-1.570796326794893, -1.570796326794893, 0.7853981606170329, -1.5865042761607735]
[  61.62081368 -137.84130717  -28.88706704];[-1.570796326794893, -1.570796326794893, -0.016028533890144313, 1.6352310329776667]
[  44.50257527 -137.30710672  -28.24659283];[-1.570796326794893, -1.570796326794893, 0.0003271129365335749, 0.7680546354468334]
[  24.90958044 -130.26264812  -26.85917982];[-1.570796326794893, -1.570796326794893, -6.67577421497126e-06, -0.015674584396874483]
[   9.50128524 -120.75943575  -26.33450047];[-1.570796326794893, -1.570796326794893, 1.3624029010144874e-07, -0.8011068078668474]
[  -0.17609054 -112.62530022  -26.66088392];[-1.570796326794893, -1.570796326794893, -2.7804140837030133e-09, -1.5865042761607735]
[  61.54462932 -143.92319343   -9.18338608];[-1.570796326794893, -1.570796326794893, -0.8014266972875926, 1.6352310329776667]
[  43.81530184 -143.49892539  -10.13014044];[-1.570796326794893, -1.570796326794893, -0.7850710504609159, 0.7680546354468334]
[  24.47845937 -135.43252249   -9.5040705 ];[-1.570796326794893, -1.570796326794893, -0.7854048391716649, -0.015674584396874483]
[   9.2836226  -125.83538621   -9.59770879];[-1.570796326794893, -1.570796326794893, -0.7853980271571569, -0.8011068078668474]
[  -0.17154454 -117.94545314  -10.01419155];[-1.570796326794893, -1.570796326794893, -0.785398166177863, -1.5865042761607735]
[  61.545137   -145.97493366    0.24343098];[-1.570796326794893, -1.570796326794893, -1.586824860685042, 1.6352310329776667]
[  42.71297478 -146.61582604   -0.74268649];[-1.570796326794893, -1.570796326794893, -1.5704692138583596, 0.7680546354468334]
[  27.03139979 -125.96338296  -15.20973963];[-1.570796326794893, -1.570796326794893, -1.5708030025691087, -0.015674584396874483]
[  11.13113521 -109.53304312  -16.82373432];[-1.570796326794893, -1.570796326794893, -1.5707961905546117, -0.8011068078668474]
[ -0.15219842 -95.23672247 -17.48370257];[-1.570796326794893, -1.570796326794893, -1.5707963295753067, -1.5865042761607735]
