# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[   7.90260668 -169.4440693   -23.63689358];[-1.246732418861373, 0.5130695950583346, -0.073845667046189, 0.8958179652185683]
[   7.92699258 -169.66363968  -15.84163566];[-0.9924486840251805, 0.4354628550804556, -0.2406335257978035, 0.8063420276420573]
[   7.93537004 -169.7356613    -7.93536721];[-0.772066243575191, 0.40447474958640195, -0.40446542975454197, 0.7720615982188346]
[ 7.93585484e+00 -1.69747010e+02  4.17977008e-06];[-0.5787854136454477, 0.395475483846086, -0.5787650592816169, 0.7621338470011623]
[   7.93537203 -169.73566581    7.93537529];[-0.40448580283021485, 0.4044754744707215, -0.7720505963113948, 0.7720561322142576]
[   7.92699698 -169.6636467    15.8416424 ];[-0.24064679902683084, 0.4354644546815744, -0.9924396285878168, 0.8063302127329968]
[   7.90261284 -169.44183868   23.63491087];[-0.07247185679991731, 0.5147209424614269, -1.2430732995760856, 0.8978991535052034]
[   7.79930067 -168.68322127   31.01977607];[0.13871147688471885, 0.7045791551848899, -1.3430258305267808, 1.1467514099375662]
[   7.35704286 -165.92110078   36.6121144 ];[0.3405151222604318, 0.8031293650071085, -1.392235474233647, 1.268964958798056]
[  14.40729403 -164.7771594    35.86293922];[0.31405136072120377, 0.5160441106003244, -1.392235474233647, 1.3437173411974364]
[  15.30561238 -167.85495454   30.54304151];[0.10732299376629696, 0.47171190813216757, -1.3703443146314678, 1.3358749873414781]
[  15.74551565 -169.32229019   23.61211635];[-0.12853799312914302, 0.31123438356043126, -1.335205582363819, 1.0690785582733473]
[  15.82386403 -169.58282013   15.82386314];[-0.2719638977628294, 0.2719724272230143, -1.0332970090181715, 1.0332970502705272]
[  15.83988766 -169.65993912    7.92617834];[-0.4353363030205128, 0.2405705697958596, -0.8061788785054049, 0.9922545366349866]
[ 1.58420311e+01 -1.69675386e+02 -6.28316936e-06];[-0.6102416750014542, 0.2316763864319179, -0.6102743849510138, 0.9808890051135248]
[  15.83989451 -169.65995261   -7.9261922 ];[-0.8061512286996856, 0.24057487320415577, -0.4353691318148857, 0.9922458457289418]
[  15.82388515 -169.58286385  -15.82388658];[-1.0332800142121275, 0.2719796964501233, -0.271988980138274, 1.033279955054162]
[  15.72281989 -169.20570821  -23.52905656];[-1.2761933757887947, 0.3526074136170191, -0.09789385995169411, 1.1495194077898996]
[  15.32622396 -167.89915839  -30.57701002];[-1.3771921334435533, 0.47422996197892064, 0.10527043532105265, 1.345662744121651]
[  14.44616893 -164.74657142  -35.77853437];[-1.3814184512346026, 0.5140706948922243, 0.3156227670663734, 1.3456627441216509]
[  21.00409543 -163.22444866  -34.89995935];[-1.3814184512346026, 0.2682385185588328, 0.28245300749487956, 1.409705706238547]
[  22.16595149 -166.08670451  -29.58769765];[-1.3814184512346024, 0.2244161078452489, 0.06826157558169389, 1.4264005487344407]
[  23.17624858 -168.38138979  -23.17672754];[-1.4460496841858648, 0.13216989852847522, -0.18752630621973881, 1.2578365332042827]
[  23.51508529 -169.19248002  -15.72338957];[-1.16813039152894, 0.0834086289444921, -0.3637629065901239, 1.2252432563989784]
[  23.62934733 -169.43316041   -7.90092665];[-0.8966084653955918, 0.07281551148596342, -0.5136753361578712, 1.2436365216939549]
[ 2.36365566e+01 -1.69460642e+02  2.03185789e-05];[-0.6911504815519017, 0.06412534296867133, -0.691064779184457, 1.229176271059877]
[  23.62884536 -169.43264602    7.90098958];[-0.5142388391894887, 0.07241887012656573, -0.8971361049701977, 1.242521312163083]
[  23.55328335 -169.23676297   15.72739052];[-0.3381172161468806, 0.11157177944521299, -1.122384967593379, 1.3143518538834533]
[  23.09034965 -168.26370622   23.11502043];[-0.1280731425513637, 0.17819870798074908, -1.24818805785431, 1.4000034559828256]
[  22.06939267 -165.89895976   29.38868285];[0.08318788780523831, 0.2235812850813556, -1.3281195688146896, 1.4121322318502822]
[  21.18607634 -163.42876212   35.06620343];[0.26253722757092385, 0.26216348044573556, -1.4443352449023201, 1.412132231850282]
[  27.11954193 -161.53655      34.16773821];[0.22908265721397195, 0.04886390663660904, -1.4443352449023192, 1.4812295391658168]
[  28.35926075 -163.83038825   28.56385877];[0.03244435773072658, -0.002062528511584394, -1.378088184977595, 1.4812295391658172]
[  29.3410825  -165.90156407   22.14176816];[-0.1755236060877878, -0.04176787877649116, -1.2694735397215249, 1.4812295391658172]
[  30.29144643 -167.61071184   15.25271322];[-0.4081329047313612, -0.07810638297657724, -1.1782346412960054, 1.4812295391658177]
[  30.8767989  -168.54687603    7.77380147];[-0.6320705749273767, -0.10226896418169487, -1.0314452540285304, 1.4812295391658177]
[ 3.10012245e+01 -1.68743134e+02 -1.79643467e-04];[-0.8326107936328132, -0.10990685316546206, -0.8328071942285551, 1.4812295391658177]
[  30.87720858 -168.54751476   -7.77416118];[-1.0315580898448926, -0.10226825590151227, -0.6324108727378468, 1.4812295391658177]
[  30.38483863 -167.74285033  -15.32148505];[-1.2089788474735748, -0.07846497857886911, -0.4215405051612965, 1.4909154818672983]
[  29.44977678 -166.06865926  -22.25476685];[-1.319368455679348, -0.04258070057178813, -0.19231404047114978, 1.4909154818672983]
[  28.30007605 -163.74465114  -28.25380559];[-1.3193684556793486, 0.0012464273999104325, 0.0425764922274339, 1.4909154818672987]
[  27.35831562 -161.50722554  -33.80485605];[-1.4087469075246628, 0.040361659389007806, 0.22689994539687103, 1.4909154818672987]
[  32.38209682 -159.39123722  -33.02452002];[-1.4087469075246624, -0.15190020589961706, 0.1989561079692092, 1.5047226258115032]
[  33.89565714 -161.31230358  -27.73973211];[-1.3858180572266052, -0.20641762642156364, -0.0011222774775029448, 1.5319199988056873]
[  34.7908826  -163.09680632  -21.26469037];[-1.2568232362963132, -0.2439724095956537, -0.20415118081359754, 1.5319199988056873]
[  35.74900617 -164.70808223  -14.53370168];[-1.195313885905933, -0.2750922152703228, -0.4469576572292179, 1.552437201981196]
[  36.46986558 -165.81056232   -7.37358694];[-1.104946417247003, -0.30083941712505263, -0.7066061390634325, 1.5524372019811965]
[ 3.67840453e+01 -1.66273032e+02 -3.65439603e-03];[-0.9501954038397933, -0.31037756082567675, -0.9499773353447922, 1.5524372019811965]
[  36.49921894 -165.85163656    7.36990736];[-0.7142232836235356, -0.3018095790579539, -1.1148006554827892, 1.5524372019811967]
[  35.8102536  -164.80261022   14.50371243];[-0.4604145834390506, -0.2770356221876716, -1.217590287267636, 1.5524372019811965]
[  34.82440736 -163.15897508   20.99858091];[-0.21012764329436973, -0.24029775690906463, -1.2426010201747857, 1.5524372019811965]
[  33.90000109 -161.40748015   27.06960753];[-0.006691575576233889, -0.20335827657528718, -1.3242669057980814, 1.5524372019811965]
[  32.87051281 -159.26370075   32.32392185];[0.19451145138082615, -0.1628088382820468, -1.3425661002318308, 1.5524372019811965]
