# extended ;1
# legs ;['blueleg']
# legs model ;['tetra']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  -7.95478251 -145.8468302   -15.90560106];[-0.4993343591719508, 0.35683119482124515, 0.06810001604626659, 0.07582310241763399]
[  -7.95309878 -145.80689061  -23.84668817];[-0.6732320990460875, 0.3867051217430892, 0.18194342289872836, 0.10637387415703126]
[  -7.94781576 -145.72990046  -31.75842353];[-0.8662405785443169, 0.4310731036544986, 0.28388339091184145, 0.1513701769833154]
[ -15.88434492 -145.68890914  -31.74186445];[-0.8857707866329053, 0.5917017891223744, 0.2638958694002824, 0.028607873132180217]
[ -15.89774494 -145.77666183  -23.83874992];[-0.6915806304192517, 0.5464485088546462, 0.16284194298269813, -0.017543952022160757]
[ -15.90352324 -145.82268275  -15.90243415];[-0.5171125807115264, 0.5161544696405019, 0.049768398617836544, -0.04883417961221235]
[ -15.90517207 -145.8451591    -7.95294466];[-0.357724576595957, 0.49859429835955293, -0.074640613022502, -0.06716640351677455]
[-1.59050497e+01 -1.45851695e+02  5.54812830e-04];[-0.21087782424634596, 0.49293288083820985, -0.21005452572044558, -0.07323583811992249]
[ -15.90494636 -145.84570915    7.95413243];[-0.07535480844065183, 0.49897435643576626, -0.35685746196873896, -0.06720057340905318]
[ -15.90253436 -145.82278815   15.90326446];[0.04924787791868961, 0.5168319418643939, -0.5162291551255396, -0.0488716854132744]
[ -15.89905049 -145.78224952   23.84322161];[0.16250101407818832, 0.5475496210194848, -0.6909683862460838, -0.01733752721335879]
[ -15.88588792 -145.69617722   31.74781455];[0.2638689968667063, 0.5929046564491804, -0.8852290338118309, 0.029346876212340896]
[ -23.82839237 -145.7252585    23.82895748];[0.12986161896013218, 0.723404191446393, -0.7222251471366746, -0.12927915951680327]
[ -23.83762009 -145.77513967   15.89674919];[0.01789575007958192, 0.6913135605697096, -0.5463714171128615, -0.16198393345049605]
[ -23.84441049 -145.80405556    7.95210373];[-0.10590890584653533, 0.6728452102026896, -0.3866114738983648, -0.18103015794460398]
[-2.38468659e+01 -1.45813305e+02  8.09242576e-04];[-0.24102325743661662, 0.6666540501635572, -0.2399577496175813, -0.18731772885662973]
[ -23.84636499 -145.80595793   -7.95108882];[-0.38786791430460626, 0.6725232083121331, -0.1050896356658121, -0.1810632659254559]
[ -23.84228286 -145.78048593  -15.8981356 ];[-0.5478420962135884, 0.6907727590001185, 0.018368472249113622, -0.16206107403129383]
[ -23.82914094 -145.72509712  -23.82829342];[-0.7236289606320148, 0.7222650396565091, 0.1301840090328395, -0.12959835417707305]
[ -31.74438654 -145.691753    -15.88416082];[-0.5929679263339493, 0.8849962021719039, -0.028421608852448703, -0.26363497095812416]
[ -31.7577176  -145.72895082   -7.94572893];[-0.43214462015825056, 0.865529129425114, -0.1503463103197147, -0.2831349602673916]
[-3.17672281e+01 -1.45746295e+02  8.45883686e-04];[-0.28545025084506886, 0.8596249251076593, -0.28465339555871366, -0.28943798033685436]
[ -31.7534806  -145.72448499    7.94639294];[-0.1506777454406731, 0.8657201245336429, -0.4309762021539157, -0.2829170915373006]
[ -31.73862744 -145.68510815   15.88256045];[-0.028078538018274993, 0.8853750787107729, -0.5915953771370753, -0.2629635775129844]
[-3.16259187e+01 -1.53376204e+02 -2.98287428e-04];[-0.4913081873633515, 1.0754695750332, -0.49081512404846583, -0.08753270323576774]
[ -23.75366205 -153.44506619  -15.84421517];[-0.7471778620066948, 0.8937676081634627, -0.17907113252297002, 0.03653766410851918]
[ -23.76984471 -153.50459658   -7.9295311 ];[-0.5800799504305993, 0.8716715596950915, -0.29910909715608197, 0.015062833192360472]
[-2.37762621e+01 -1.53525097e+02 -4.20565645e-04];[-0.43166216407410635, 0.8645672489631868, -0.43236324557118344, 0.008624338771522924]
[ -23.76974459 -153.50341495    7.9283132 ];[-0.29809535534696774, 0.8716620763136558, -0.5805607857773126, 0.015591277213972007]
[ -23.75185954 -153.43960528   15.84147998];[-0.17830707346903804, 0.8939713415734777, -0.7464473019723704, 0.03673530100114565]
[ -15.84570969 -153.44781679   23.75394713];[-0.03489777835946444, 0.7461100840875841, -0.8945250791327798, 0.1810982661713378]
[ -15.86250959 -153.54959668   15.86173278];[-0.14306713068347549, 0.7088326346769327, -0.7089838337131794, 0.1442421967309014]
[ -15.86669131 -153.58569812    7.93479817];[-0.2631502049263552, 0.6875963638518499, -0.5442596281794344, 0.12351115978630724]
[-1.58674832e+01 -1.53595496e+02 -1.08372461e-04];[-0.39653896668888294, 0.6807189619063291, -0.39644727339513397, 0.11668324889842932]
[ -15.86667925 -153.58618022   -7.93519493];[-0.5444334941629146, 0.6876704918631588, -0.2631693412642152, 0.12320187794485683]
[ -15.86186639 -153.5490849   -15.86220428];[-0.709221504841218, 0.7089588075675304, -0.14322733199098867, 0.1434861179079221]
[ -15.84255404 -153.44170364  -23.75262312];[-0.894423330882796, 0.746293014933741, -0.03565421725853383, 0.1791268345615659]
[  -7.92949589 -153.50839475  -23.77201137];[-0.8720848621069952, 0.5804142907225087, -0.014766744982617402, 0.29900980340828615]
[  -7.93539111 -153.58772561  -15.86730412];[-0.6878750448614553, 0.5443316425665612, -0.12276694349564612, 0.26358321119814915]
[  -7.93827612 -153.62674314   -7.93823954];[-0.5242706392957405, 0.5241246037264358, -0.2433291196113202, 0.2438487242661939]
[-7.93861564e+00 -1.53635525e+02 -1.26591107e-04];[-0.3767635274926525, 0.5174573294584146, -0.37676952338244396, 0.23744357403007071]
[  -7.93835623 -153.62695866    7.93796676];[-0.24330029896082708, 0.5240227737108336, -0.5243022128399859, 0.244104240758855]
[  -7.93576242 -153.58869045   15.86712965];[-0.12265456232401177, 0.5441018958180743, -0.6879788389640726, 0.26420021410769606]
[  -7.93043566 -153.51017244   23.77210735];[-0.014602449119289276, 0.5800598350739233, -0.8721380995104451, 0.3000891983485427]
[-1.41284478e-03 -1.53387958e+02  3.16323096e+01];[0.08829768587807815, 0.4895421258772118, -1.0760718205492428, 0.49287929561688665]
[-5.54881342e-04 -1.53532546e+02  2.37795863e+01];[-0.008471385792380874, 0.4315314830053831, -0.8648894835263723, 0.43335913990476865]
[-3.10151251e-04 -1.53600196e+02  1.58687671e+01];[-0.11639005691622034, 0.39616093856628876, -0.6809524092513846, 0.3975061581347289]
[-2.43365222e-04 -1.53637701e+02  7.93870123e+00];[-0.23708339342926216, 0.3764800891023855, -0.5175783365383649, 0.37757884914125206]
[-2.37669567e-04 -1.53657293e+02 -7.42280890e-05];[-0.3708125569105707, 0.3703432999159501, -0.37041690727360416, 0.3712772791197877]
[-2.49133195e-04 -1.53637562e+02 -7.93883037e+00];[-0.517913668313699, 0.37664555036598574, -0.23661233969461665, 0.37742610673491583]
[-2.01492975e-04 -1.53599992e+02 -1.58688501e+01];[-0.6812537951605379, 0.39656542048518467, -0.11582607313218266, 0.39714102410567165]
[ 1.09048656e-05 -1.53532221e+02 -2.37795597e+01];[-0.8652013036723767, 0.4324030505308854, -0.007772897452336357, 0.43259252635946266]
[ 7.30384776e-04 -1.53387312e+02 -3.16322552e+01];[-1.0759330630936508, 0.4915325326717906, 0.08863115593137733, 0.4906717318046359]
[   7.92982614 -153.51006019  -23.77251244];[-0.8719273598655214, 0.2989093653282391, -0.014612485810824478, 0.5810369516820373]
[   7.93523743 -153.58848759  -15.86739069];[-0.6879693538378766, 0.26322335810596453, -0.12250330317491376, 0.5449776188021426]
[   7.93787811 -153.626953     -7.93825165];[-0.5243958846335812, 0.243163089783727, -0.24316392286504576, 0.5249028386514769]
[ 7.93812862e+00 -1.53635461e+02 -1.43695630e-04];[-0.37693501357482073, 0.236518876517621, -0.37667300931009273, 0.5183330556100544]
[   7.93782576 -153.62688281    7.93799467];[-0.24355171142406062, 0.2429422856845999, -0.5242569487071486, 0.5250084680930839]
[   7.93493234 -153.5878695    15.86706057];[-0.12300989018040581, 0.2626953679773718, -0.6879579544888255, 0.5452291025436322]
[   7.92888212 -153.50816737   23.77162883];[-0.015110723155999525, 0.29795974020270233, -0.8721712735409703, 0.5814656631910377]
[  15.84177867 -153.44151873   23.75244998];[-0.036348954429262656, 0.17785657766731375, -0.8943322512862271, 0.7473752614354456]
[  15.86133612 -153.54926088   15.8621789 ];[-0.14391712117538283, 0.14238194261652037, -0.7089899916768667, 0.709914566463941]
[  15.86611473 -153.58611223    7.93507351];[-0.2637524856527244, 0.1221544366987544, -0.5441538054928343, 0.6885929449871445]
[ 1.58669457e+01 -1.53595441e+02 -2.22714625e-05];[-0.39695732663820604, 0.11567207126412814, -0.3961983881371534, 0.6816311402701771]
[  15.86614707 -153.58556346   -7.93492192];[-0.5447177295715963, 0.12252158124094688, -0.26273148933321133, 0.6885097871118506]
[  15.86195514 -153.54939068  -15.86182171];[-0.7094227706059196, 0.14326743893751887, -0.1425524797211137, 0.7097697536952952]
[  15.84491104 -153.44736062  -23.75413422];[-0.8946042383001586, 0.17981377418097547, -0.03471908405254486, 0.7472038420790591]
[  23.75091828 -153.43908399  -15.84187337];[-0.7463881685383931, 0.03540346520415982, -0.17861023060018055, 0.8950056132884923]
[  23.76910815 -153.50320595   -7.92863525];[-0.5806753291559781, 0.014539847758358843, -0.2981790699180502, 0.8725208406752115]
[ 2.37756712e+01 -1.53524932e+02  1.15342893e-04];[-0.43255181591662273, 0.007618210069367776, -0.4317783862913854, 0.8654164740668626]
[  23.76934468 -153.50462388    7.92924636];[-0.2993577628512605, 0.014093555072271835, -0.5802669038554372, 0.8725275455611508]
[  23.75248212 -153.44468166   15.84431805];[-0.18017479890720328, 0.03464874967585327, -0.74659641756074, 0.8949291566349098]
[ 3.16251591e+01 -1.53376986e+02  1.41845876e-03];[-0.49331267687985353, -0.0896990978633974, -0.48965150861283124, 1.0770215055831764]
[ 2.36228870e+01 -1.61060227e+02  2.69622074e-03];[-0.6811303911824258, 0.22086825902337762, -0.6774264317475115, 1.1178801357025172]
[  15.77327166 -161.09378908  -15.76857145];[-0.9577939678509436, 0.36723594214271404, -0.36180940139361506, 0.9562554118937796]
[  15.79869609 -161.22692921   -7.90253416];[-0.7764704249818968, 0.33753818815091424, -0.48391140111538117, 0.924413690656885]
[ 1.58042984e+01 -1.61258714e+02  8.92466161e-04];[-0.6211050392608702, 0.32853737043059417, -0.6199241196564514, 0.9148029689733781]
[  15.79651473 -161.22322414    7.90403456];[-0.4854331817766012, 0.336470431629028, -0.7756356079693087, 0.9244648530125632]
[  15.77033094 -161.09671817   15.77352312];[-0.3659741777497248, 0.3632745948114922, -0.9554220730886679, 0.9560425650429015]
[   7.90230943 -161.22906654   15.79960789];[-0.3381652831055887, 0.48360330288899644, -0.9238120846543277, 0.7770939071471754]
[   7.91226651 -161.32973199    7.91371387];[-0.4581330097783617, 0.45650351632311703, -0.7465784935172528, 0.7480372711187406]
[ 7.91433568e+00 -1.61349582e+02  4.94437839e-04];[-0.5932582545097003, 0.44830088333481055, -0.5920291176654771, 0.7386141940793062]
[   7.91328154 -161.32979689   -7.91263122];[-0.7476207124718105, 0.45737921759241124, -0.4566519450979005, 0.7475950681413479]
[   7.90417893 -161.22556301  -15.79743694];[-0.9242258985979176, 0.4852114857472315, -0.336479416932506, 0.7762368504327921]
[ 2.66574295e-03 -1.61062286e+02 -2.36233332e+01];[-1.1183710732390388, 0.6813498642523332, -0.21982932810431627, 0.6782689150038874]
[ 8.56299439e-04 -1.61263202e+02 -1.58061647e+01];[-0.914083126567645, 0.6209648408662356, -0.3291389097114183, 0.6203847174211604]
[ 1.72386436e-04 -1.61351804e+02 -7.91523209e+00];[-0.7377810709807315, 0.5926807059522885, -0.44885501489577706, 0.5929937874162197]
[-2.66871414e-04 -1.61402541e+02 -1.96370799e-04];[-0.5847992003540968, 0.5846188758661871, -0.5850077654095172, 0.5855805197633688]
[-7.37798762e-04 -1.61351787e+02  7.91478946e+00];[-0.4486646185254989, 0.5920769625304029, -0.73807133667135, 0.5936886490428089]
[-1.44699578e-03 -1.61263043e+02  1.58055712e+01];[-0.32887984119680347, 0.6195521264246128, -0.9145136264889482, 0.6220604251691617]
[-3.11566757e-03 -1.61063710e+02  2.36239220e+01];[-0.22041259051673937, 0.6773956951208953, -1.118113359763578, 0.6819065612360642]
[  -7.90486226 -161.22705319   15.79816283];[-0.3375145260883843, 0.7752911856350951, -0.9234290358494379, 0.4859699304389144]
[  -7.91401886 -161.33036033    7.91281277];[-0.45728147736300734, 0.7464662660279896, -0.7469564946523517, 0.4584882382557893]
[-7.91504742e+00 -1.61349887e+02 -4.03558601e-04];[-0.5925606690384334, 0.73752666751325, -0.5925737754600349, 0.4494504097247488]
[  -7.91291794 -161.32931795   -7.91353201];[-0.7470546715487577, 0.7469483342660183, -0.45734502652038883, 0.4577067346607356]
[  -7.90286388 -161.2289435   -15.79951806];[-0.9241206921259655, 0.7763162303514268, -0.3375103949077709, 0.4845697932586366]
[ -15.77092204 -161.09730393  -15.77406507];[-0.9551146107470787, 0.9553450460656376, -0.36589873655135835, 0.3639409655947815]
[ -15.7972154  -161.22362887   -7.90460793];[-0.7750709831385846, 0.9235250290586369, -0.4855527564069777, 0.337407293056117]
[-1.58050539e+01 -1.61259245e+02 -1.38838393e-03];[-0.6194546059888377, 0.9139053537421002, -0.621239907065315, 0.32956814286266745]
[ -15.79938019 -161.22703949    7.90200558];[-0.4834564003559189, 0.9235395448046811, -0.7766492746770332, 0.3386415129379944]
[ -15.77449554 -161.09817314   15.77075669];[-0.36331111957067974, 0.9548596893419549, -0.9555269625943952, 0.366892063260506]
[-2.36196529e+01 -1.61053698e+02 -8.87040495e-04];[-0.6806300607856559, 1.1190122916645333, -0.6799206724420507, 0.22018663415411951]
[-2.87960796e-01 -1.68546659e+02 -9.33030731e-04];[-0.8685858864324847, 0.8610623982064107, -0.86955696428604, 0.8766891494948141]
