# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  -3.98702515 -130.24112309   23.91568539];[0.89743041570005, -0.21383320466183842, -0.2739640444284509, -0.406220137102695]
[  -3.9866898  -130.24601604   19.92983101];[0.8094842258370216, -0.22398601088553516, -0.16646332316172802, -0.417294633646849]
[  -3.98633272 -130.25127725   15.94354222];[0.7197532213507856, -0.2319562267468388, -0.06101272059030466, -0.4260076855994104]
[  -3.98601541 -130.25591886   11.95733521];[0.6282257209315606, -0.2379473755515829, 0.04257535175497867, -0.4325706727618376]
[  -3.9857438  -130.25995018    7.97131007];[0.5348996645457398, -0.24210543774205695, 0.14440809727067092, -0.437132311855888]
[  -3.98552415 -130.26334895    3.98552406];[0.4398014052210783, -0.244537439630989, 0.24453661449758848, -0.4398016076054488]
[-3.98537964e+00 -1.30265758e+02 -7.27850460e-08];[0.3429773054289353, -0.24531546148092553, 0.3429768244848522, -0.44065319979530765]
[  -3.98552414 -130.26334929   -3.98552416];[0.2445375704069203, -0.24453676301221472, 0.4398013618909782, -0.4398008790334962]
[  -3.9857438  -130.25995034   -7.97131012];[0.144409609000161, -0.24210414855166293, 0.5348999902242553, -0.43713094460691426]
[  -3.98601542 -130.25591888  -11.95733522];[0.04257743660309512, -0.23794550922358987, 0.6282262930396516, -0.43256869619106486]
[  -3.98633274 -130.25127717  -15.94354219];[-0.06101003545671082, -0.23195381852089728, 0.7197538855098682, -0.42600513608011065]
[  -3.98668983 -130.24601594  -19.92983094];[-0.16646003106040314, -0.2239830914205167, 0.8094848146027399, -0.417291534436801]
[  -3.9870252  -130.24112244  -23.91568546];[-0.2739601976992566, -0.2138297955528487, 0.8974307450012851, -0.4062165368284536]
[  -3.98732778 -130.23663931  -27.90061457];[-0.38377280364829625, -0.20126999902319828, 0.9836888369800617, -0.3925507066159697]
[  -3.98765982 -130.2311901   -31.88463173];[-0.49626828099558307, -0.18606129565993249, 1.0684883255593047, -0.3760490133998209]
[  -3.98801644 -130.22452899  -35.86725016];[-0.611979141515556, -0.16787621994163113, 1.1521333495229247, -0.35637269857266335]
[-1.83627431e-06 -1.30216504e+02 -3.98476830e+01];[-0.7309846563990919, -0.24067359117579826, 1.236552442315768, -0.24067863362298705]
[-3.12296170e-08 -1.30224734e+02 -3.58671757e+01];[-0.6113437774136207, -0.2630929716471732, 1.1535107743831665, -0.26309282273607076]
[-3.20664384e-08 -1.30231368e+02 -3.18845502e+01];[-0.4956316223257393, -0.281998692487598, 1.06978848157691, -0.2819985412426326]
[-3.43551309e-08 -1.30236797e+02 -2.79005325e+01];[-0.3831255486359958, -0.29783324162078495, 0.9849185624840182, -0.29783304784219244]
[-3.66614809e-08 -1.30241264e+02 -2.39156075e+01];[-0.27329512026958025, -0.31092883820475575, 0.8985960295191081, -0.3109286403728404]
[-3.65149993e-08 -1.30246136e+02 -1.99297632e+01];[-0.1657712960147231, -0.32152882738376104, 0.8105911412619397, -0.32152863208410576]
[-3.65359046e-08 -1.30251393e+02 -1.59434834e+01];[-0.06029306846692433, -0.32985907618301236, 0.7208051911307429, -0.3298589112825243]
[-3.75140284e-08 -1.30256033e+02 -1.19572879e+01];[0.043326488485330814, -0.33612726259006476, 0.6292263103937508, -0.3361270961542342]
[-3.83560550e-08 -1.30260066e+02 -7.97127669e+00];[0.1451939718716615, -0.3404806696868813, 0.5358519031605976, -0.340480502102557]
[-3.90542940e-08 -1.30263470e+02 -3.98550654e+00];[0.24536007312808408, -0.3430273335457739, 0.4407080175794131, -0.3430271651794204]
[-3.95859817e-08 -1.30266190e+02  7.69604920e-08];[0.3438338405214825, -0.34383406680102857, 0.3438342520607792, -0.34383389803441994]
[-3.92392191e-08 -1.30263470e+02  3.98550665e+00];[0.44070802667251185, -0.34302666252690506, 0.24536097765050693, -0.3430264937134065]
[-4.06136361e-08 -1.30260066e+02  7.97127676e+00];[0.5358522765817731, -0.3404793885105584, 0.14519545493018235, -0.3404791704083868]
[-3.80412322e-08 -1.30256033e+02  1.19572880e+01];[0.629226924579892, -0.33612535271814853, 0.043328552379988415, -0.33612518018368914]
[-3.71749823e-08 -1.30251393e+02  1.59434834e+01];[0.7208058963326053, -0.3298566152235685, -0.06029040699054312, -0.32985644393074376]
[-3.61852546e-08 -1.30246136e+02  1.99297632e+01];[0.8105917812897203, -0.3215258136306743, -0.16576804468763953, -0.32152564385860044]
[-3.52386843e-08 -1.30241263e+02  2.39156076e+01];[0.8985964248072089, -0.31092535339493454, -0.2732912994987615, -0.31092518548467213]
[-3.32520398e-08 -1.30236796e+02  2.79005326e+01];[0.9849184521577118, -0.2978292523229041, -0.38312117310161614, -0.29782911289734354]
[-3.35859441e-08 -1.30231368e+02  3.18845503e+01];[1.0697876259831307, -0.2819942284260014, -0.49562674570840315, -0.2819940856178296]
[-3.11746463e-08 -1.30224734e+02  3.58671758e+01];[1.1535089063179167, -0.26308803950876314, -0.6113384956914008, -0.263087904752926]
[-3.22394501e-08 -1.30216505e+02  3.98476832e+01];[1.2365537544321246, -0.24067708982931282, -0.7309856893784599, -0.24067691229736038]
[   3.98801517 -130.22452981   35.8672499 ];[1.1521351736804908, -0.3563773169487935, -0.6119857214608222, -0.1678835615012046]
[   3.98765972 -130.2311909    31.88463164];[1.068489347943899, -0.3760539130438795, -0.49627312061190343, -0.18606544123339408]
[   3.98732766 -130.23664003   27.9006145 ];[0.9836891077328991, -0.3925550249889258, -0.3837771455269034, -0.2012737116371009]
[   3.98702508 -130.24112313   23.91568539];[0.8974305081233961, -0.4062203362095308, -0.2739639853863934, -0.21383302978683563]
[   3.98668973 -130.24601609   19.92983102];[0.8094842903937854, -0.41729483800233536, -0.16646324431269405, -0.2239858649967105]
[   3.98633265 -130.25127728   15.94354222];[0.719753277653219, -0.426007890736477, -0.061012642763828374, -0.23195607892767567]
[   3.98601534 -130.25591889   11.95733522];[0.6282257906825204, -0.4325708791570551, 0.042575430409021495, -0.2379472274969694]
[   3.98574373 -130.25995021    7.97131007];[0.534899743625667, -0.43713247774911873, 0.1444081610285533, -0.24210528113081262]
[   3.98552408 -130.26334897    3.98552406];[0.43980146680354176, -0.43980177053091407, 0.24453667799983247, -0.24453728766297023]
[ 3.98537957e+00 -1.30265758e+02 -7.21997111e-08];[0.3429773611808514, -0.4406534046949956, 0.34297690004761283, -0.24531530799108373]
[   3.98552406 -130.26334934   -3.98552416];[0.24453763369275058, -0.43980108330977913, 0.4398014391883568, -0.24453663940741552]
[   3.98574373 -130.25995036   -7.97131012];[0.14440966637113636, -0.4371311484731124, 0.5349000635217513, -0.24210402481596854]
[   3.98601535 -130.25591891  -11.95733522];[0.04257750979366913, -0.4325689097663792, 0.6282263671852932, -0.23794535500791886]
[   3.98633267 -130.25127719  -15.94354219];[-0.06100996255825176, -0.4260053494051217, 0.719753967731835, -0.23195366702630096]
[   3.98668976 -130.24601595  -19.92983095];[-0.1664599667329314, -0.4172917450936159, 0.809484889768182, -0.2239829333555636]
[   3.98702514 -130.24112249  -23.91568546];[-0.2739601325300298, -0.4062167391459254, 0.8974308284027014, -0.21382964464511883]
[   3.98732772 -130.23663932  -27.90061459];[-0.3837727391525406, -0.3925508611207281, 0.983688910017521, -0.20126985351366652]
[   3.98765975 -130.23119015  -31.88463173];[-0.4962682095900408, -0.3760492126289568, 1.0684883958706994, -0.18606115190014272]
[   3.98801638 -130.22452902  -35.86725017];[-0.611979066166455, -0.3563728975797784, 1.1521334222948896, -0.16787608094314938]
[   7.97591896 -130.22390269  -35.86746903];[-0.6139262956898334, -0.4477009923595139, 1.1479870488486212, -0.07074683020516004]
[   7.97521535 -130.23064697  -31.88487278];[-0.49821919390638014, -0.46819704573923876, 1.0645713006297826, -0.08826506805991688]
[   7.97455852 -130.23615888  -27.90085785];[-0.38575333155787095, -0.4854029491710681, 0.979979510642585, -0.1028914264255521]
[   7.97395953 -130.24068923  -23.91591696];[-0.27599188655751883, -0.499669991625642, 0.8939122020845189, -0.11495113864332099]
[   7.9732904  -130.24564406  -19.93003279];[-0.16856039889123875, -0.5112454229904964, 0.8061418630122109, -0.12468663466217553]
[   7.97258048 -130.25092042  -15.9437176 ];[-0.06319276266596935, -0.5203635888781886, 0.7165755063385107, -0.13232113030750817]
[   7.97194956 -130.25556681  -11.95747616];[0.040300770889645864, -0.5272390653633593, 0.6252021330636788, -0.1380540972734676]
[   7.97140962 -130.25959272   -7.97140966];[0.1420291724320697, -0.5320218998264958, 0.5320211218849028, -0.14203034760074024]
[   7.97105552 -130.26223665   -3.98561725];[0.24205938630748844, -0.534841089942748, 0.4370774250855231, -0.14436894888121013]
[ 7.97076823e+00 -1.30264630e+02  4.66746587e-08];[0.3403804333414376, -0.5357339925401279, 0.3403809617611101, -0.14511450464913625]
[   7.97105551 -130.26223688    3.98561731];[0.43707733951203676, -0.5348403408518294, 0.24206040672414786, -0.14436828613469738]
[   7.97140962 -130.25959288    7.97140966];[0.5320213922047267, -0.5320204845652063, 0.14203074470294022, -0.14202908026369546]
[   7.97194959 -130.25556678   11.95747612];[0.6252026155434015, -0.5272370011710394, 0.04030292976858396, -0.13805224078452374]
[   7.97258052 -130.25092029   15.94371752];[0.7165760804816962, -0.5203609197921085, -0.06318999720931898, -0.13231873110213044]
[   7.97329045 -130.2456439    19.93003266];[0.8061423334626439, -0.5112421641884437, -0.1685570246633422, -0.12468372079721757]
[   7.97395964 -130.24068851   23.91591697];[0.893912398869349, -0.4996661902817139, -0.2759879134256219, -0.1149477746766922]
[   7.97455863 -130.23615804   27.90085789];[0.9799791451193535, -0.4853985305934326, -0.3857487963336267, -0.10288763595054963]
[   7.97521541 -130.2306461    31.88487282];[1.0645701305634072, -0.4681920299421031, -0.49821415776801414, -0.08826085582648563]
[   7.97591996 -130.22390245   35.86746939];[1.147987050575478, -0.4476993484235917, -0.6139226917238383, -0.07074273106734022]
[  11.96358329 -130.22281604   35.86782097];[1.1410097990071792, -0.5370252776079582, -0.617238647894261, 0.028341864462218425]
[  11.96254945 -130.22970054   31.88526405];[1.0579726997784988, -0.5583837429634662, -0.5015339953533481, 0.011429341749931987]
[  11.96158253 -130.23531883   27.90125492];[0.9737265853235464, -0.5763327242992776, -0.3891176118128544, -0.002665598618024928]
[  11.96069949 -130.2399293    23.91629615];[0.8879768071294274, -0.5912341488332317, -0.2794420187866175, -0.014267143688748846]
[  11.95969967 -130.24498762   19.93036394];[0.8004987364953783, -0.6033375906815018, -0.17212593236575324, -0.023619056658199716]
[  11.95864531 -130.25028954   15.94400598];[0.7112062937492871, -0.612884150299713, -0.06689682725147728, -0.03094505568063921]
[  11.95770815 -130.254944     11.95770823];[0.620089681903357, -0.6200907974400733, 0.03643886563416, -0.03644077085550512]
[  11.95709289 -130.25784975    7.97169682];[0.527179208111079, -0.6251395328237898, 0.13801244356380815, -0.04026715588625307]
[  11.95656918 -130.26047369    3.98576427];[0.4324617424117284, -0.6280995840832463, 0.23785633812931176, -0.042506676063521154]
[ 1.19561415e+01 -1.30262844e+02 -1.39777915e-08];[0.3359786276943512, -0.6290368252903401, 0.33597788525508604, -0.043222856286363104]
[  11.95656914 -130.26047391   -3.98576424];[0.23785742452693015, -0.6280987481265533, 0.43246135610192865, -0.04250602527550698]
[  11.95709284 -130.25785006   -7.97169672];[0.13801408388572306, -0.625137999954417, 0.5271791561389649, -0.040265891728471115]
[  11.95770818 -130.25494386  -11.9577081 ];[0.03644108393758944, -0.6200885872875349, 0.6200898618543209, -0.03643890512963577]
[  11.95864538 -130.25028927  -15.94400581];[-0.0668939894370174, -0.6128812812294379, 0.7112065253650812, -0.03094263643233036]
[  11.95969974 -130.24498725  -19.93036368];[-0.17212261445083585, -0.6033340196088948, 0.8004987686109191, -0.023616102310096976]
[  11.96069966 -130.23992832  -23.91629603];[-0.27943811642480354, -0.5912298791954698, 0.8879765344018491, -0.014263726651858516]
[  11.96158269 -130.23531774  -27.90125481];[-0.38911313102084466, -0.5763278071774093, 0.9737256894654254, -0.002661755399700344]
[  11.96254955 -130.22969941  -31.88526393];[-0.5015290018369876, -0.5583781447979199, 1.0579709023120167, 0.0114335413428662]
[  11.96358445 -130.22281573  -35.86782137];[-0.6172348480176219, -0.537023420730472, 1.1410098536207693, 0.028346240886870683]
[  15.95085392 -130.22120343  -35.86828537];[-0.6220278281613933, -0.6243042587252963, 1.131101251871363, 0.12947408176093347]
[  15.94951679 -130.22829011  -31.88578936];[-0.5063237978707767, -0.6465734261922257, 1.0485901191010396, 0.11309581201357465]
[  15.94826208 -130.2340616   -27.90179293];[-0.3939749971607561, -0.6653062000615305, 0.9648248592974151, 0.09947377711101964]
[  15.94711379 -130.23878731  -23.9168129 ];[-0.28441868903316136, -0.6808771097107917, 0.8795173686676263, 0.08828226633698039]
[  15.94578774 -130.24399164  -19.93081686];[-0.17726376428443255, -0.6935382884389982, 0.7924470857757431, 0.0792746866328471]
[  15.94440145 -130.24933056  -15.94440163];[-0.07222837076938671, -0.7035391410206542, 0.7035376681523139, 0.07222578629594209]
[  15.94349194 -130.25256631  -11.95826587];[0.030907826175680293, -0.7111400771269494, 0.6128199684163365, 0.06692452655650599]
[  15.94268957 -130.25546276   -7.97207974];[0.13223962234234665, -0.7164414644981784, 0.520245755529987, 0.06325059719082365]
[  15.94200282 -130.25806811   -3.98596005];[0.23182121349799756, -0.7195518229515282, 0.42584594699077255, 0.06110015724406315]
[ 1.59414376e+01 -1.30260412e+02 -7.05765234e-08];[0.3296620026941424, -0.7205369654296215, 0.3296628340451147, 0.06040998588300889]
[  15.94200273 -130.25806844    3.98595987];[0.4258455251925799, -0.7195510374291502, 0.23182251483943705, 0.06110079458762663]
[  15.94268946 -130.25546315    7.97207948];[0.5202456477409163, -0.716439936934728, 0.1322414797855371, 0.06325185926480179]
[  15.9434918  -130.25256679   11.95826547];[0.6128200551051841, -0.7111377750036689, 0.030910247086065934, 0.0669263998965432]
[  15.9444015  -130.24933019   15.94440129];[0.7035377982950204, -0.7035361469167044, -0.07222531339360962, 0.0722282157586191]
[  15.9457878  -130.24399121   19.93081644];[0.7924470204730923, -0.6935345321651606, -0.17726006328414504, 0.07927765916948924]
[  15.94711398 -130.23878618   23.91681264];[0.8795169015231219, -0.680872696630975, -0.284414350890888, 0.08828571520895573]
[  15.94826225 -130.23406035   27.90179266];[0.9648236808955268, -0.6653010597028981, -0.39397004939371516, 0.09947764863832276]
[  15.94951687 -130.2282888    31.88578905];[1.0485879145975159, -0.6465674669607046, -0.5063183661485517, 0.11310004733442966]
[  15.95085526 -130.22120319   35.86828585];[1.131101649436096, -0.6243025306616155, -0.6220233477763416, 0.12947874521747946]
[  19.93592486 -130.2263254    31.88642518];[1.0362753007633427, -0.7327429443064664, -0.5127387971200632, 0.2168754644762954]
[  19.93441474 -130.23230263   27.90245386];[0.9531267777823482, -0.752306416545448, -0.4004698242633958, 0.20366103722918266]
[  19.93302702 -130.2371829    23.91745313];[0.8683852487409711, -0.7685866993877746, -0.291064791209675, 0.19282259375533736]
[  19.93138057 -130.24257786   19.93138087];[0.7818379606899323, -0.7818395156165192, -0.18411608808148192, 0.18411279449276358]
[  19.93016855 -130.24625653   15.94528008];[0.6934705953033791, -0.7923777333521823, -0.07930734452626848, 0.17728541448455204]
[  19.92906685 -130.24950935   11.95894915];[0.6032123309574338, -0.8003576383320231, 0.023547192916835095, 0.17217252898770793]
[  19.9280895  -130.25240546    7.97254859];[0.5110718361695623, -0.8059293083401575, 0.12456641124256726, 0.16863140646529418]
[  19.92724713 -130.25499442    3.98619964];[0.4170823899490259, -0.8092009105677154, 0.22380864410026002, 0.16655829822620255]
[ 1.99265473e+01 -1.30257305e+02  1.70739756e-07];[0.3212872794987525, -0.8102379134272257, 0.32128620081111536, 0.16589015837192436]
[  19.92724699 -130.25499478   -3.98619927];[0.2238101790719244, -0.8092000754908619, 0.41708168636020543, 0.16655893660006627]
[  19.92808929 -130.25240589   -7.97254811];[0.12456847609510778, -0.8059276740582877, 0.5110713928503293, 0.16863269378397533]
[  19.92906659 -130.24950984  -11.95894853];[0.023549837195882006, -0.8003551375523827, 0.6032120311027775, 0.17217446996104913]
[  19.93016825 -130.24625708  -15.94527927];[-0.07930407200578882, -0.7923744584645543, 0.693470264218278, 0.17728795419057858]
[  19.93138058 -130.24257724  -19.9313802 ];[-0.1841121486721576, -0.781835502191791, 0.7818374050142738, 0.18411587818300235]
[  19.93302721 -130.23718146  -23.91745262];[-0.2910601891993876, -0.7685819424927537, 0.8683841881656713, 0.19282617789831866]
[  19.93441489 -130.23230107  -27.9024533 ];[-0.4004646114246277, -0.7523008003096452, 0.9531248736710881, 0.20366504079004238]
[  19.93592648 -130.22632393  -31.88642508];[-0.5127297533968952, -0.7327374672707496, 1.036274752805237, 0.21688388705395048]
[  23.92151655 -130.22367924  -31.88714048];[-0.520957446882105, -0.8169011237832612, 1.020837472315173, 0.32301053389766526]
[  23.91979043 -130.22992489  -27.9032133 ];[-0.4087871948134321, -0.8373522380605636, 0.9384389142059817, 0.31011276907519447]
[  23.91819759 -130.23500596  -23.91819802];[-0.29956270683130404, -0.8543887460797227, 0.8543873297311582, 0.29955872866949157]
[  23.91692753 -130.23867824  -19.93260116];[-0.19284240454723547, -0.868337618941904, 0.7685393040053283, 0.29107383559673883]
[  23.91553539 -130.24242028  -15.94630183];[-0.0883329807374727, -0.8793985124438948, 0.6807706695890067, 0.28444615625523234]
[  23.91426143 -130.24570844  -11.95974414];[0.01417624860584365, -0.8877854498611517, 0.5910761500856757, 0.279488012449924]
[  23.91312298 -130.24861496   -7.97309414];[0.11481131036003206, -0.8936481438591029, 0.4994688292567211, 0.2760559534790596]
[  23.9121332  -130.25119037   -3.98647848];[0.21363586187067374, -0.8970938358361112, 0.4059845748712488, 0.27404603805756755]
[ 2.39113012e+01 -1.30253464e+02 -3.12005173e-07];[0.3106660408753285, -0.8981872937753603, 0.31066743460130647, 0.27339515952995236]
[  23.91213296 -130.25119079    3.98647781];[0.4059835177943609, -0.8970928981410122, 0.2136376471546491, 0.27404667901654645]
[  23.91312265 -130.24861538    7.97309337];[0.49946800063914965, -0.8936463520349501, 0.11481361014074348, 0.276057250847411]
[  23.91426101 -130.24570888   11.9597432 ];[0.5910754006755441, -0.887782814511336, 0.01417913271696896, 0.2794899546027708]
[  23.91553489 -130.24242076   15.94630068];[0.6807697743798529, -0.8793950033257911, -0.08832945558391107, 0.2844487185280507]
[  23.91692694 -130.23867878   19.93259974];[0.7685380494005514, -0.8683332569146159, -0.19283820848691294, 0.2910769886986527]
[  23.91819765 -130.23500435   23.91819707];[0.8543854999988967, -0.8543836003971517, -0.2995578118203511, 0.29956239625611236]
[  23.91979051 -130.22992283   27.90321235];[0.9384360981692534, -0.8373461310832636, -0.4087816632493485, 0.3101168759218733]
[  23.92151793 -130.22367867   31.88714052];[1.020838422564768, -0.816899583095778, -0.5209521423118282, 0.32301579088888444]
[  27.90403622 -130.22676665   27.90403822];[0.9205122426935801, -0.9205149555616938, -0.4191586017631105, 0.41914466417553153]
[  27.90321331 -130.22992406   23.9197914 ];[0.8373508901632445, -0.9384400681412444, -0.3101170667754712, 0.40878286942419295]
[  27.90178865 -130.23387168   19.93396803];[0.7522575945134782, -0.9530735925479987, -0.20368174344020878, 0.4004750786383518]
[  27.9002485  -130.23770869   15.94744852];[0.6652010792026698, -0.9646985286502604, -0.09952441829404483, 0.39399275565221614]
[  27.89882609 -130.24105445   11.9606374 ];[0.5761783629298103, -0.973525670170093, 0.0025760962888465785, 0.3891480011026549]
[  27.89754283 -130.24398428    7.97370763];[0.48520730160821207, -0.9797037927653504, 0.1027547052233228, 0.3857958917290175]
[  27.89641467 -130.24655006    3.98679189];[0.3923262801513737, -0.9833386961060383, 0.20108187834267588, 0.3838317909670245]
[ 2.78954524e+01 -1.30248781e+02  5.01566749e-07];[0.29758004193895876, -0.9844940916221282, 0.29757825271003013, 0.3831922594952325]
[  27.89641431 -130.24655051   -3.98679143];[0.2010838275074649, -0.9833377233513894, 0.3923249276781835, 0.3838324133966009]
[  27.89754231 -130.24398468   -7.97370646];[0.10275734338849915, -0.9797019322949164, 0.4852059351856622, 0.3857971792398853]
[  27.89882542 -130.24105484  -11.96063604];[0.002579289230489697, -0.9735228479750923, 0.5761769636603012, 0.38914995132755803]
[  27.90024769 -130.23770907  -15.9474469 ];[-0.09952060129227636, -0.9646947500502763, 0.6651994361206628, 0.39399535333241276]
[  27.9017877  -130.23387204  -19.93396609];[-0.20367723567629087, -0.9530688803766741, 0.7522554470821774, 0.40047828682071346]
[  27.90321263 -130.22992339  -23.91978945];[-0.3101118442522229, -0.9384344505833856, 0.8373479590818454, 0.40878664366382184]
[  27.90403747 -130.22676483  -27.90403664];[-0.41914849632460577, -0.9205101700567501, 0.9205116783218112, 0.4191539493500872]
[  31.88714113 -130.2236789   -23.92151975];[-0.32302036441572296, -1.0208411201747742, 0.8169015784134827, 0.5209482281729798]
[  31.88559107 -130.22797366  -19.93545605];[-0.21690097465473895, -1.0362183021471523, 0.73269404024533, 0.5127361039497421]
[  31.88394388 -130.2319459   -15.94870118];[-0.11314596168307679, -1.0484559011416665, 0.6464705616600994, 0.5063307301805444]
[  31.88240316 -130.23537703  -11.96161521];[-0.011516482909282224, -1.0577623026612475, 0.5582344232351175, 0.5015473011552619]
[  31.88099515 -130.23834657   -7.97438017];[0.08813284562088997, -1.0642844025696458, 0.468008807509685, 0.49823848988876734]
[  31.879739   -130.24090835   -3.98713639];[0.1858806436792631, -1.068126039430751, 0.3758345420541379, 0.4962983030857459]
[ 3.18786473e+01 -1.30243092e+02 -7.62173564e-07];[0.2817539872443577, -1.06934947808132, 0.28175629319943657, 0.49566271574508325]
[  31.87973847 -130.24090879    3.98713484];[0.3758324135759138, -1.0681250053419156, 0.1858832323640676, 0.4962989376642061]
[  31.88099436 -130.23834693    7.97437848];[0.4680067374322183, -1.0642823703333033, 0.08813586327407133, 0.4982397889393157]
[  31.88240214 -130.23537732   11.96161329];[0.5582322237456864, -1.057759290559184, -0.01151292769088974, 0.5015492586106817]
[  31.88394265 -130.23194609   15.94869842];[0.6464678089897322, -1.0484519517137885, -0.11314154761713024, 0.5063333521941714]
[  31.88558962 -130.22797378   19.93545342];[0.7326907695488877, -1.0362132325883862, -0.21689609344135918, 0.5127393415978818]
[  31.88714064 -130.22367909   23.92151654];[0.8169012555026735, -1.020837198428865, -0.32301036399736394, 0.520957462249439]
[  35.86609416 -130.22485766   15.95004289];[0.6242111382194883, -1.1309620799372313, -0.12954106098207988, 0.6220066622919758]
[  35.86447366 -130.22841225   11.96266133];[0.5368873921073714, -1.1407927705437855, -0.02842518944066081, 0.6172341448097093]
[  35.86296754 -130.23144376    7.97510134];[0.4475266403305953, -1.1476913944480889, 0.07062138507695673, 0.6139214785498696]
[  35.86159644 -130.23400989    3.98750598];[0.35617101015944175, -1.1517596820352536, 0.16770555033992152, 0.6119769448395337]
[ 3.58603748e+01 -1.30236141e+02  1.09662024e-06];[0.2628646172116731, -1.1530580775932542, 0.26286161376148776, 0.6113356950150729]
[  35.86159562 -130.23401036   -3.98750376];[0.16770871562069886, -1.151758576384643, 0.35616796192137307, 0.611977643715196]
[  35.86296636 -130.23144402   -7.97509896];[0.07062492056803453, -1.147689222826, 0.4475235375098839, 0.613922778622568]
[  35.86447211 -130.22841228  -11.96265867];[-0.028421275040549393, -1.1407895811010558, 0.5368839632592809, 0.6172361984056283]
[  35.86608982 -130.22485852  -15.95003304];[-0.12951833395031245, -1.1309583568392965, 0.6242058809699382, 0.6220260903462611]
[ 3.98398989e+01 -1.30227487e+02 -7.39405474e-05];[0.24011389180963608, -1.2358587494008577, 0.2407608146989721, 0.7307533120804905]
[  35.85271134 -134.1851065   -15.94530933];[-0.211166873371954, -1.0236235027392866, 0.5231590027315091, 0.693350882761208]
[  35.85136821 -134.18901815  -11.95933087];[-0.11234856814259121, -1.033762006314371, 0.43863075916319916, 0.6875973549290979]
[  35.84995715 -134.19218066   -7.97293906];[-0.01541662578791722, -1.0409021332455701, 0.3517599712830036, 0.683693222816871]
[  35.84860499 -134.19468751   -3.98643903];[0.07937378172357937, -1.0451216899622606, 0.26292340974866063, 0.6813898764205598]
[ 3.58473282e+01 -1.34196574e+02 -1.26875905e-06];[0.17211445995174932, -1.0464767453503643, 0.1721183431599303, 0.6806239532665186]
[  35.84860408 -134.1946879     3.98643647];[0.2629194372059368, -1.0451206598253848, 0.07937767505806008, 0.6813902177064088]
[  35.8499559  -134.1921807     7.97293636];[0.35175575239744694, -1.04090019684676, -0.01541255759487025, 0.6836939429378068]
[  35.85136664 -134.18901788   11.95932795];[0.43862608518226964, -1.0337591603005287, -0.1123442283479576, 0.6875984313476001]
[  35.85280823 -134.1851292    15.94541211];[0.5235295262850238, -1.0236018176143133, -0.21156728408776843, 0.693210248696982]
[  31.8750482  -134.18890019   19.9297766 ];[0.630571412712615, -0.9300042027101563, -0.2959303192363336, 0.5850849167288349]
[  31.8736028  -134.19334175   15.94440054];[0.5466610473989901, -0.9426683038076406, -0.19386969812134558, 0.5777235284875152]
[  31.87219463 -134.19703968   11.95851969];[0.46085677248200185, -0.9523187751466402, -0.09421849551501099, 0.5721940463418367]
[  31.87085786 -134.20009552    7.97237271];[0.37314701982585136, -0.9590969764336759, 0.00322724139946156, 0.5683464542479724]
[  31.869615   -134.20257355    3.98614658];[0.28353012986873355, -0.9630994741888165, 0.09860572835394557, 0.5660783643698284]
[ 3.18684797e+01 -1.34204506e+02  8.65773822e-07];[0.1920034750860865, -0.9643831461923227, 0.1920005025878896, 0.5653288190263388]
[  31.86961439 -134.2025739    -3.98614482];[0.09860879516220317, -0.9630986284698271, 0.28352714830859366, 0.5660787179313193]
[  31.87085703 -134.20009565   -7.972371  ];[0.003230446116311368, -0.9590952533870034, 0.37314412933104535, 0.5683472467008667]
[  31.87219356 -134.19703961  -11.95851764];[-0.09421491473566258, -0.9523163162482651, 0.46085329218217214, 0.5721951305472093]
[  31.87360153 -134.19334143  -15.94439825];[-0.19386574215086938, -0.9426650212463543, 0.546656982025734, 0.5777249699266285]
[  31.87504778 -134.18889948  -19.92977671];[-0.2959324809818609, -0.9300011145844851, 0.6305690936812255, 0.5850821865215678]
[  27.89526214 -134.18642043  -27.89525696];[-0.49448785354848224, -0.8149869695846721, 0.8149765700207989, 0.4945185342675988]
[  27.89478898 -134.19088205  -23.91292426];[-0.3864896958230884, -0.8335034777193092, 0.7337905184553295, 0.48289733211835983]
[  27.89360771 -134.19551632  -19.92864751];[-0.2814960612538863, -0.848651236333528, 0.6508546646409955, 0.473537358202274]
[  27.89222478 -134.19975233  -15.94342457];[-0.17912511466498732, -0.860715294868889, 0.5661175860653438, 0.46618590664946935]
[  27.89090691 -134.20331468  -11.9577456 ];[-0.07908747858507624, -0.8698999731593773, 0.47954385303779207, 0.4606562306069406]
[  27.88968044 -134.20629724   -7.97183488];[0.01881429748515407, -0.876345334201693, 0.3911146653501468, 0.4568075953671358]
[  27.8885637  -134.20876003   -3.98586965];[0.11470890723602678, -0.8801483918022363, 0.30082609592540693, 0.45454048325359625]
[ 2.78875681e+01 -1.34210734e+02 -5.70166009e-07];[0.20867317428017812, -0.8813667047461786, 0.20867546059926523, 0.45379539700717486]
[  27.88856329 -134.20876037    3.98586849];[0.30082386650395254, -0.8801476563081343, 0.11471132406613893, 0.4545408543301138]
[  27.8896799  -134.2062974     7.97183363];[0.39111237719817094, -0.8763438456007341, 0.018816960634156204, 0.45680836000249325]
