# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[   5.72250229 -142.81110122  -18.7653878 ];[-2.3868331482806323e-97, 1.0471975511966154, 1.0365118618985802, 1.635124176368292]
[  -0.28208329 -141.43669905  -19.04725587];[4.8710880577152775e-99, 1.0471975511965932, 1.0474156264883894, 1.0351990486420724]
[  -9.58413058 -139.3538604   -19.22598921];[-9.940996036153257e-101, 1.0471975511965932, 1.0471931006804425, 0.5131579536994455]
[ -21.10914669 -136.04172128  -19.35765035];[2.028774701255701e-102, 1.0471975511965932, 1.0471976420234552, -0.010472611299988305]
[ -32.87882406 -131.14386651  -19.50778568];[-4.140356533174886e-104, 1.0471975511965932, 1.047197549342992, -0.5340707381349997]
[ -43.22118953 -124.9839517   -19.72802069];[8.449707210560615e-106, 1.0471975511965932, 1.0471975512344234, -1.057669526973364]
[ -51.3405327  -118.32732419  -20.03928285];[-1.7244300429715848e-107, 1.0471975511965932, 1.047197551195821, -1.5812683023014575]
[   5.2638058  -150.75779956  -10.3979274 ];[3.5192449856562547e-109, 1.0471975511965932, 0.5129130863003917, 1.6351241763682918]
[  -0.25910255 -149.61407439  -10.63743622];[-7.182132623788145e-111, 1.0471975511965932, 0.5238168508900953, 1.0351990486420721]
[  -9.65242899 -147.66940649  -10.71962095];[1.4657413517935654e-112, 1.0471975511965932, 0.5235943250821373, 0.5131579536994453]
[ -21.40118485 -144.30815033  -10.79370207];[-2.9913088812113083e-114, 1.0471975511965932, 0.5235988664251612, -0.01047261129998818]
[ -33.30573628 -139.14402505  -10.88541086];[6.104712002472266e-116, 1.0471975511965932, 0.5235987737446868, -0.5340707381349996]
[ -43.53437837 -132.60062598  -11.0118184 ];[-1.2458595923412601e-117, 1.0471975511965932, 0.5235987756361293, -1.0576695269733638]
[ -51.37771353 -125.634663    -11.17534497];[2.542570596614833e-119, 1.0471975511965932, 0.5235987755975269, -1.5812683023014573]
[   4.731117   -159.1276084     0.23761995];[-5.188919584927983e-121, 1.0471975511965932, -0.010685689297908437, 1.635124176368292]
[-2.27729078e-01 -1.58261562e+02 -4.82676413e-03];[1.0589631805975411e-122, 1.0471975511965932, 0.00021807529179406022, 1.0351990486420724]
[-9.86998802e+00 -1.56340616e+02  9.83619788e-05];[-2.1611493481583445e-124, 1.0471975511965932, -4.450516159062609e-06, 0.5131579536994455]
[-2.19435624e+01 -1.52682583e+02 -2.41313196e-06];[4.410508873792646e-126, 1.0471975511965932, 9.08268603890335e-08, -0.010472611299988305]
[-3.39019246e+01 -1.46848560e+02 -1.16284342e-07];[-9.001038517944527e-128, 1.0471975511965932, -1.8536093956945257e-09, -0.5340707381349997]
[-4.38638353e+01 -1.39508389e+02 -4.08401010e-08];[1.8369466363151494e-129, 1.0471975511965932, 3.78287631774389e-11, -1.057669526973364]
[-5.13743182e+01 -1.31962265e+02  4.87919856e-08];[-3.748870686357586e-131, 1.0471975511965932, -7.720155750497266e-13, -1.5812683023014575]
[   4.11295196 -166.36948507   12.16391767];[7.650756502770268e-133, 1.0471975511965932, -0.5342844648962073, 1.6351241763682918]
[  -0.19278122 -165.88085844   11.83135387];[-1.5613788781164224e-134, 1.0471975511965932, -0.5233807003065036, 1.0351990486420721]
[ -10.16247386 -163.79409684   11.8892587 ];[3.186487506359958e-136, 1.0471975511965932, -0.5236032261144561, 0.5131579536994453]
[ -22.48358176 -159.42771932   11.96787798];[-6.503035727264931e-138, 1.0471975511965932, -0.5235986847714378, -0.01047261129998818]
[ -34.28882773 -152.43566708   12.0407472 ];[1.327150148421371e-139, 1.0471975511965932, -0.5235987774519066, -0.5340707381349996]
[ -43.94202548 -144.08714609   12.08217997];[-2.7084696906557464e-141, 1.0471975511965932, -0.5235987755604696, -1.0576695269733638]
[ -51.207893   -135.98569654   12.14953097];[5.527489164603358e-143, 1.0471975511965932, -0.5235987755990721, -1.5812683023014573]
[   3.67867843 -170.75297386   23.04139837];[-1.1280590131843673e-144, 1.0471975511965932, -1.0578832404945062, 1.635124176368292]
[  -0.17312622 -170.68496393   22.57171169];[2.30216125139681e-146, 1.0471975511965932, -1.046979475904808, 1.0351990486420724]
[ -10.38247482 -168.2314634    22.54103225];[-4.698288268156718e-148, 1.0471975511965932, -1.047202001712755, 0.5131579536994455]
[ -22.79451917 -162.92601169   22.56374142];[9.588343404401803e-150, 1.0471975511965932, -1.0471974603697423, -0.010472611299988305]
[ -34.45177615 -154.92638036   22.55209512];[-1.9568047764085015e-151, 1.0471975511965932, -1.0471975530502056, -0.5340707381349997]
[ -43.95196445 -145.99366473   22.51777425];[3.9934791355277e-153, 1.0471975511965932, -1.047197551158774, -1.057669526973364]
[ -51.10199155 -137.6539517    22.61458719];[-8.14995741944403e-155, 1.0471975511965932, -1.0471975511973655, -1.5812683023014575]
[   3.61985295 -171.35698433   29.32133787];[1.6632566162130402e-156, 1.0471975511965932, -1.5814820160928058, 1.6351241763682918]
[  -0.17374519 -171.47904103   28.87750313];[-3.3944012575775773e-158, 1.0471975511965932, -1.5705782515031077, 1.0351990486420721]
[ -10.59513931 -168.75926568   28.42133091];[6.927349505260746e-160, 1.0471975511965932, -1.5708007773110546, 0.5131579536994453]
[ -23.16002668 -163.15208266   28.01634369];[-1.4137447969919152e-161, 1.0471975511965932, -1.5707962359680308, -0.01047261129998818]
[ -34.85993587 -155.11835148   27.8951652 ];[2.885193463248946e-163, 1.0471975511965932, -1.5707963286485052, -0.5340707381349996]
[ -44.32451141 -146.33242689   28.12119395];[-5.888149924997534e-165, 1.0471975511965932, -1.5707963267570626, -1.0576695269733638]
[ -51.39770234 -138.15104048   28.62523867];[1.201663249999451e-166, 1.0471975511965932, -1.570796326795665, -1.5812683023014573]
[  16.06128328 -132.79543752  -25.95402429];[-2.452373979590675e-168, 0.5129130863003757, 1.6349104625824606, 1.635124176368292]
[   9.07301701 -132.36391664  -25.43868543];[5.004844856307425e-170, 0.5238168508900904, 1.5694878750441277, 1.0351990486420724]
[  -0.27606054 -130.4181281   -25.71975074];[-1.0213969094505021e-171, 0.523594325082138, 1.5708230298918535, 0.5131579536994455]
[ -11.51740708 -127.33799107  -25.94569827];[2.0844834886745738e-173, 0.5235988664251618, 1.5707957818337326, -0.010472611299988305]
[ -22.75178825 -122.69568324  -26.20209508];[-4.254047936070443e-175, 0.5235987737446874, 1.5707963379165568, -0.5340707381349997]
[ -32.42504435 -116.84253115  -26.53115836];[8.681730481776218e-177, 0.52359877563613, 1.5707963265679237, -1.057669526973364]
[ -39.92135771 -110.56612386  -26.95031952];[-1.7717817309747587e-178, 0.5235987755975275, 1.5707963267995273, -1.5812683023014575]
[  15.34845943 -140.56728416  -18.98199023];[3.6158810836220756e-180, 0.5235987755983158, 1.0365118618985802, 1.6351241763682918]
[   9.03215073 -139.416002    -19.22077209];[-7.379349150249314e-182, 0.5235987755982991, 1.0474156264883894, 1.0351990486420721]
[  -0.27075542 -137.62836569  -19.38587734];[1.505989622499915e-183, 0.5235987755982991, 1.0471931006804425, 0.5131579536994453]
[ -11.56291882 -134.53819512  -19.53996063];[-3.0734482091833904e-185, 0.5235987755982991, 1.0471976420234552, -0.01047261129998818]
[ -22.80745639 -129.72513948  -19.71503123];[6.272343284047344e-187, 0.5235987755982991, 1.047197549342992, -0.5340707381349996]
[ -32.35261442 -123.63238226  -19.92720063];[-1.2800700579688059e-188, 0.5235987755982991, 1.0471975512344234, -1.0576695269733638]
[ -39.63510888 -117.19804428  -20.18858836];[2.6123878734057116e-190, 0.5235987755982991, 1.047197551195821, -1.5812683023014573]
[  14.99375678 -148.69305559  -10.50426075];[-5.331403823277286e-192, 0.5235987755982991, 0.5129130863003917, 1.635124176368292]
[   9.1303987  -147.72702865  -10.71951348];[1.0880415965872239e-193, 0.5235987755982991, 0.5238168508900953, 1.0351990486420724]
[  -0.2621458  -145.99714568  -10.79353299];[-2.220493054259534e-195, 0.5235987755982991, 0.5235943250821373, 0.5131579536994455]
[ -11.73901302 -142.69841878  -10.87314454];[4.531618478080719e-197, 0.5235987755982991, 0.5235988664251612, -0.010472611299988305]
[ -23.02108682 -137.38084327  -10.95569918];[-9.248200975675371e-199, 0.5235987755982991, 0.5235987737446868, -0.5340707381349997]
[ -32.39217296 -130.69749033  -11.03725423];[1.8873879542195164e-200, 0.5235987755982991, 0.5235987756361293, -1.057669526973364]
[ -39.43510158 -123.84954816  -11.1345085 ];[-3.8518121514682595e-202, 0.5235987755982991, 0.5235987755975269, -1.5812683023014575]
[  14.74568881 -157.11475952    0.23897793];[7.86084112544547e-204, 0.5235987755982991, -0.010685689297908437, 1.6351241763682918]
[ 9.38796888e+00 -1.56396695e+02 -4.83917000e-03];[-1.6042532909072817e-205, 0.5235987755982991, 0.00021807529179406022, 1.0351990486420721]
[-2.50367084e-01 -1.54572358e+02  9.86044992e-05];[3.273986307973856e-207, 0.5235987755982991, -4.450516159062609e-06, 0.5131579536994453]
[-1.19867891e+01 -1.50690708e+02 -2.08430007e-06];[-6.681604710150754e-209, 0.5235987755982991, 9.08268603890335e-08, -0.01047261129998818]
[-2.32259802e+01 -1.44361625e+02  1.00606724e-07];[1.363592797989911e-210, 0.5235987755982991, -1.8536093956945257e-09, -0.5340707381349996]
[-3.23646852e+01 -1.36750214e+02  2.69618903e-08];[-2.7828424448774275e-212, 0.5235987755982991, 3.78287631774389e-11, -1.0576695269733638]
[-3.91875745e+01 -1.29360849e+02  1.69705578e-08];[5.6792702956681846e-214, 0.5235987755982991, -7.720155750497266e-13, -1.5812683023014573]
[  14.57330426 -164.21490001   12.25047739];[-1.159034754217933e-215, 0.5235987755982991, -0.5342844648962073, 1.635124176368292]
[   9.72137441 -163.85039512   11.88017093];[2.3653770494244303e-217, 0.5235987755982991, -0.5233807003065036, 1.0351990486420724]
[  -0.23809504 -161.6547118    11.91343036];[-4.827300100866233e-219, 0.5235987755982991, -0.5236032261144561, 0.5131579536994455]
[ -12.15215462 -156.64882617   11.92248524];[9.85163285891068e-221, 0.5235987755982991, -0.5235986847714378, -0.010472611299988305]
[ -23.24728239 -148.99377581   11.83532758];[-2.0105373181449624e-222, 0.5235987755982991, -0.5235987774519066, -0.5340707381349997]
[ -32.19491964 -140.54870004   11.72839481];[4.103137383969458e-224, 0.5235987755982991, -0.5235987755604696, -1.057669526973364]
[ -38.86806892 -132.79754057   11.70681055];[-8.373749763202687e-226, 0.5235987755982991, -0.5235987755990721, -1.5812683023014575]
[  14.6163757  -168.30098739   23.0727805 ];[1.7089285231025246e-227, 0.5235987755982991, -1.0578832404945062, 1.6351241763682918]
[   9.96205979 -168.28749081   22.53162155];[-3.487609230821602e-229, 0.5235987755982991, -1.046979475904808, 1.0351990486420721]
[  -0.2317206  -165.5161066    22.43069422];[7.117569858819387e-231, 0.5235987755982991, -1.047202001712755, 0.5131579536994453]
[ -12.19393575 -159.42014851   22.24968269];[-1.4525652773100654e-232, 0.5235987755982991, -1.0471974603697423, -0.01047261129998818]
[ -23.17726768 -150.98764044   21.91263467];[2.964418933285965e-234, 0.5235987755982991, -1.0471975530502056, -0.5340707381349996]
[ -32.01061107 -142.22799709   21.66240449];[-6.049834557726384e-236, 0.5235987755982991, -1.047197551158774, -1.0576695269733638]
[ -38.57849446 -134.40941825   21.65564031];[1.234660113821685e-237, 0.5235987755982991, -1.0471975511973655, -1.5812683023014573]
[  14.89866289 -168.68548721   28.98663006];[-2.5197145180035827e-239, 0.5235987755982991, -1.5814820160928058, 1.635124176368292]
[  10.17129054 -168.81658259   28.41878985];[5.142274526537688e-241, 0.5235987755982991, -1.5705782515031077, 1.0351990486420724]
[  -0.23412296 -165.8826082    27.8925285 ];[-1.049443780926022e-242, 0.5235987755982991, -1.5708007773110546, 0.5131579536994455]
[ -12.30957818 -159.78294145   27.49342782];[2.141722001889857e-244, 0.5235987755982991, -1.5707962359680308, -0.010472611299988305]
[ -23.25796136 -151.59053344   27.34469957];[-4.37086122834664e-246, 0.5235987755982991, -1.5707963286485052, -0.5340707381349997]
[ -31.96816598 -143.09396824   27.41063753];[8.92012495580891e-248, 0.5235987755982991, -1.5707963267570626, -1.057669526973364]
[ -38.39731241 -135.48499153   27.7036958 ];[-1.8204336644507489e-249, 0.5235987755982991, -1.570796326795665, -1.5812683023014575]
[  27.9258005  -129.01714441  -26.17259556];[3.7151707437771505e-251, -0.010685689297924081, 1.6349104625824606, 1.6351241763682918]
[  20.56173575 -129.00982605  -25.62906133];[-7.581981109749139e-253, 0.00021807529179437642, 1.5694878750441277, 1.0351990486420721]
[  10.99507127 -127.39097447  -25.9451727 ];[1.5473430836222615e-254, -4.45051615906902e-06, 1.5708230298918535, 0.5131579536994453]
[  -0.2485865  -124.44514469  -26.23689887];[-3.157843027800373e-256, 9.0826860389168e-08, 1.5707957818337326, -0.01047261129998818]
[ -11.17848901 -119.78168887  -26.51915688];[6.44457760775593e-258, -1.8536093956972296e-09, 1.5707963379165568, -0.5340707381349996]
[ -20.30892446 -113.9824965   -26.80473797];[-1.315219919950155e-259, 3.782876317749554e-11, 1.5707963265679237, -1.0576695269733638]
[ -27.25309425 -107.99749629  -27.1359828 ];[2.684122285612668e-261, -7.720155750508987e-13, 1.5707963267995273, -1.5812683023014573]
[  27.35214057 -136.99324377  -19.12587297];[-5.477800582883093e-263, 1.575541989899753e-14, 1.0365118618985802, 1.635124176368292]
[  20.58465875 -136.15428148  -19.35303637];[1.1179184863027002e-264, -3.215391816121945e-16, 1.0474156264883894, 1.0351990486420724]
[  11.04633509 -134.58976119  -19.53935018];[-2.281466298577017e-266, 6.562024114534497e-18, 1.0471931006804425, 0.5131579536994455]
[  -0.24787678 -131.45764975  -19.72109936];[4.6560536705656076e-268, -1.339188594803011e-19, 1.0471976420234552, -0.010472611299988305]
[ -11.15667185 -126.40839712  -19.86935923];[-9.502150348093302e-270, 2.7330379485775257e-21, 1.047197549342992, -0.5340707381349997]
[ -20.1533137  -120.21521824  -19.99319562];[1.939214356753815e-271, -5.577628466484407e-23, 1.0471975512344234, -1.057669526973364]
[ -26.92127488 -113.9956876   -20.1489072 ];[-3.957580319905608e-273, 1.1382915237723751e-24, 1.047197551195821, -1.5812683023014575]
[  27.26450032 -145.13109294  -10.58746809];[8.076694530419824e-275, -2.3230439260661274e-26, 0.5129130863003917, 1.6351241763682918]
[  20.8989797  -144.41503843  -10.79380693];[-1.6483050062081542e-276, 4.740905971563733e-28, 0.5238168508900953, 1.0351990486420721]
[  11.23394179 -142.74865573  -10.87274837];[3.363887767771619e-278, -9.675318309314008e-30, 0.5235943250821373, 0.5131579536994453]
[  -0.24487985 -139.11232036  -10.94112267];[-6.865077077085052e-280, 1.9745547570028168e-31, 0.5235988664251612, -0.01047261129998818]
[ -11.16388499 -133.27831055  -10.95900548];[1.401036138180604e-281, -4.0297035857198204e-33, 0.5235987737446868, -0.5340707381349996]
[ -20.02615795 -126.40328765  -10.9492852 ];[-2.859257424858278e-283, 8.223884868815977e-35, 0.5235987756361293, -1.0576695269733638]
[ -26.63171093 -119.79126216  -10.97155595];[5.8352192344046115e-285, -1.6783438507786717e-36, 0.5235987755975269, -1.5812683023014573]
[  27.44479458 -153.32323557    0.24153175];[-1.190861068245798e-286, 3.425191532201426e-38, -0.010685689297908437, 1.635124176368292]
[ 2.14700773e+01 -1.52786410e+02 -4.88810041e-03];[2.4303287107057954e-288, -6.990186800411327e-40, 0.00021807529179406022, 1.0351990486420724]
[ 1.14976574e+01 -1.50739860e+02  9.99875373e-05];[-4.959854511644763e-290, 1.4265687347777657e-41, -4.450516159062609e-06, 0.5131579536994455]
[-2.40285572e-01 -1.46080798e+02 -2.07831580e-06];[1.0122152064581594e-291, -2.9113647648526046e-43, 9.08268603890335e-08, -0.010472611299988305]
[-1.11408932e+01 -1.39079944e+02  3.10540192e-08];[-2.0657453193024102e-293, 5.941560744597334e-45, -1.8536093956945257e-09, -0.5340707381349997]
[-1.98719183e+01 -1.31422739e+02  8.14037697e-08];[4.2158067740867266e-295, -1.2125634172647057e-46, 3.78287631774389e-11, -1.057669526973364]
[-2.63433535e+01 -1.24428445e+02  8.14255695e-08];[-8.603687294054552e-297, 2.474619218907624e-48, -7.720155750497266e-13, -1.5812683023014575]
[  27.78561199 -159.83804644   12.35720915];[1.7558545498070918e-298, -5.050243303892937e-50, -0.5342844648962073, 1.6351241763682918]
[  22.03443577 -159.52932704   11.95931927];[-3.583376632259282e-300, 1.0306618987536408e-51, -0.5233807003065036, 1.0351990486420721]
[  11.67738617 -156.69660339   11.92235731];[7.313013535222923e-302, -2.1033916301095e-53, -0.5236032261144561, 0.5131579536994453]
[  -0.23610077 -150.68065745   11.74819341];[-1.492451741882209e-303, 4.292635979815187e-55, -0.5235986847714378, -0.01047261129998818]
[ -11.06817163 -142.66074931   11.48980011];[3.0458198813923554e-305, -8.760481591459346e-57, -0.5235987774519066, -0.5340707381349996]
[ -19.68625534 -134.50479731   11.3072711 ];[-6.215958941616916e-307, 1.7878533860122162e-58, -0.5235987755604696, -1.0576695269733638]
[ -26.04839653 -127.32829835   11.25995964];[1.268563049309618e-308, -3.6486803796169314e-60, -0.5235987755990721, -1.5812683023014573]
[  28.26560051 -163.1832281    23.15326815];[-2.5889041822644e-310, 7.44628648901393e-62, -1.0578832404945062, 1.635124176368292]
[  22.35466312 -163.0261114    22.55513169];[5.283477922913e-312, -1.5196503038803184e-63, -1.046979475904808, 1.0351990486420724]
[  11.72424895 -159.46696325   22.24970309];[-1.0782607998e-313, 3.101327150776058e-65, -1.047202001712755, 0.5131579536994455]
[  -0.23497169 -152.66765628   21.6958184 ];[2.200532305e-315, -6.329239083216086e-67, -1.0471974603697423, -0.010472611299988305]
[ -10.98671648 -144.27296422   21.13669293];[-4.4908853e-317, 1.291681445554247e-68, -1.0471975530502056, -0.5340707381349997]
[ -19.50163115 -136.0168215    20.83604727];[9.16477e-319, -2.6360845827637462e-70, -1.047197551158774, -1.057669526973364]
[ -25.75506867 -128.87229916   20.82945835];[-1.879e-320, 5.379764454619655e-72, -1.0471975511973655, -1.5812683023014575]
[  28.85647689 -163.2670835    28.65637971];[4.8e-322, -1.0979111131876432e-73, -1.5814820160928058, 1.6351241763682918]
[  22.71405233 -163.25362241   28.01483642];[-1.5e-323, 2.240634924872678e-75, -1.5705782515031077, 1.0351990486420721]
[  11.83350969 -159.83032304   27.49419807];[-1.5e-323, -4.572724336474697e-77, -1.5708007773110546, 0.5131579536994453]
[  -0.23805563 -153.34415506   27.07105361];[-1.5e-323, 9.332090482601442e-79, -1.5707962359680308, -0.01047261129998818]
[ -10.93669734 -145.24435815   26.73720454];[-1.5e-323, -1.9045082617553633e-80, -1.5707963286485052, -0.5340707381349996]
[ -19.32220518 -137.20644231   26.62899873];[-1.5e-323, 3.8867515546028396e-82, -1.5707963267570626, -1.0576695269733638]
[ -25.42369456 -130.26579826   26.85197537];[-1.5e-323, -7.93214602980201e-84, -1.570796326795665, -1.5812683023014573]
[  40.1560461  -123.75698481  -26.34555378];[-1.5e-323, -0.5342844648962232, 1.6349104625824606, 1.635124176368292]
[  32.31319579 -124.16331998  -25.83446253];[-1.5e-323, -0.5233807003065029, 1.5694878750441277, 1.0351990486420724]
[  22.27531895 -122.78108044  -26.20516649];[-1.5e-323, -0.5236032261144553, 1.5708230298918535, 0.5131579536994455]
[  10.72245092 -119.81373408  -26.52178223];[-1.5e-323, -0.523598684771437, 1.5707957818337326, -0.010472611299988305]
[  -0.20823563 -115.06995435  -26.74357645];[-1.5e-323, -0.5235987774519059, 1.5707963379165568, -0.5340707381349997]
[  -9.13303671 -109.40992352  -26.91985128];[-1.5e-323, -0.5235987755604689, 1.5707963265679237, -1.057669526973364]
[ -15.85059651 -103.82253966  -27.14799382];[-1.5e-323, -0.5235987755990713, 1.5707963267995273, -1.5812683023014575]
[  39.76616252 -131.79556716  -19.26678228];[-1.5e-323, -0.523598775598283, 1.0365118618985802, 1.6351241763682918]
[  32.39987012 -131.28769307  -19.50719278];[-1.5e-323, -0.5235987755982997, 1.0474156264883894, 1.0351990486420721]
[  22.33296812 -129.80859285  -19.71683801];[-1.5e-323, -0.5235987755982997, 1.0471931006804425, 0.5131579536994453]
[  10.69928167 -126.43937816  -19.87106699];[-1.5e-323, -0.5235987755982997, 1.0471976420234552, -0.01047261129998818]
[  -0.20955572 -121.15014986  -19.91470458];[-1.5e-323, -0.5235987755982997, 1.047197549342992, -0.5340707381349996]
[  -9.01611743 -115.04666293  -19.91981618];[-1.5e-323, -0.5235987755982997, 1.0471975512344234, -1.0576695269733638]
[ -15.58317556 -109.21861664  -19.98812552];[-1.5e-323, -0.5235987755982997, 1.047197551195821, -1.5812683023014573]
[  39.90756524 -139.76122476  -10.68110381];[-1.5e-323, -0.5235987755982997, 0.5129130863003917, 1.635124176368292]
[  32.84160807 -139.28147106  -10.88762081];[-1.5e-323, -0.5235987755982997, 0.5238168508900953, 1.0351990486420724]
[  22.5530632  -137.4615948   -10.95651724];[-1.5e-323, -0.5235987755982997, 0.5235943250821373, 0.5131579536994455]
[  10.70909336 -133.30756803  -10.95979721];[-1.5e-323, -0.5235987755982997, 0.5235988664251612, -0.010472611299988305]
[  -0.20894007 -127.15592835  -10.87769033];[-1.5e-323, -0.5235987755982997, 0.5235987737446868, -0.5340707381349997]
[  -8.91129124 -120.44440445  -10.79357858];[-1.5e-323, -0.5235987755982997, 0.5235987756361293, -1.057669526973364]
[ -15.34792031 -114.29577803  -10.77557197];[-1.5e-323, -0.5235987755982997, 0.5235987755975269, -1.5812683023014575]
[  40.33902289 -147.42358694    0.24388113];[-1.5e-323, -0.5235987755982997, -0.010685689297908437, 1.6351241763682918]
[ 3.34553927e+01 -1.46980380e+02 -4.94365677e-03];[-1.5e-323, -0.5235987755982997, 0.00021807529179406022, 1.0351990486420721]
[ 2.27674449e+01 -1.44438725e+02  1.01842171e-04];[-1.5e-323, -0.5235987755982997, -4.450516159062609e-06, 0.5131579536994453]
[ 1.06920063e+01 -1.39106693e+02 -2.06389536e-06];[-1.5e-323, -0.5235987755982997, 9.08268603890335e-08, -0.01047261129998818]
[-2.06527171e-01 -1.31984888e+02  1.04114514e-07];[-1.5e-323, -0.5235987755982997, -1.8536093956945257e-09, -0.5340707381349996]
[-8.80836233e+00 -1.24709576e+02  1.75957250e-07];[-1.5e-323, -0.5235987755982997, 3.78287631774389e-11, -1.0576695269733638]
[-1.51337686e+01 -1.18295317e+02  2.59474873e-07];[-1.5e-323, -0.5235987755982997, -7.720155750497266e-13, -1.5812683023014573]
[  40.84565599 -153.00092015   12.48280569];[-1.5e-323, -0.5235987755982997, -0.5342844648962073, 1.635124176368292]
[  33.8561548  -152.56213493   12.03441998];[-1.5e-323, -0.5235987755982997, -0.5233807003065036, 1.0351990486420724]
[  22.79732567 -149.06653425   11.83639082];[-1.5e-323, -0.5235987755982997, -0.5236032261144561, 0.5131579536994455]
[  10.62562233 -142.68477474   11.49021203];[-1.5e-323, -0.5235987755982997, -0.5235986847714378, -0.010472611299988305]
[  -0.20357853 -134.9313729    11.16580375];[-1.5e-323, -0.5235987755982997, -0.5235987774519066, -0.5340707381349997]
[  -8.70515154 -127.3630078    10.97825499];[-1.5e-323, -0.5235987755982997, -0.5235987755604696, -1.057669526973364]
[ -14.92852055 -120.84677731   10.93826346];[-1.5e-323, -0.5235987755982997, -0.5235987755990721, -1.5812683023014575]
[  41.4061526  -155.46513433   23.27326474];[-1.5e-323, -0.5235987755982997, -1.0578832404945062, 1.6351241763682918]
[  34.02351162 -155.05101728   22.54768592];[-1.5e-323, -0.5235987755982997, -1.046979475904808, 1.0351990486420721]
[  22.72950148 -151.05814154   21.91483287];[-1.5e-323, -0.5235987755982997, -1.047202001712755, 0.5131579536994453]
[  10.54592112 -144.29585531   21.1370386 ];[-1.5e-323, -0.5235987755982997, -1.0471974603697423, -0.01047261129998818]
[  -0.20241836 -136.39493045   20.55297847];[-1.5e-323, -0.5235987755982997, -1.0471975530502056, -0.5340707381349996]
[  -8.59888977 -128.81716394   20.29094333];[-1.5e-323, -0.5235987755982997, -1.047197551158774, -1.0576695269733638]
[ -14.70851908 -122.36301896   20.31675901];[-1.5e-323, -0.5235987755982997, -1.0471975511973655, -1.5812683023014573]
[  42.1935826  -155.37238297   28.55682928];[-1.5e-323, -0.5235987755982997, -1.5814820160928058, 1.635124176368292]
[  34.42438379 -155.24600619   27.89756667];[-1.5e-323, -0.5235987755982997, -1.5705782515031077, 1.0351990486420724]
[  22.80358427 -151.66403649   27.34945909];[-1.5e-323, -0.5235987755982997, -1.5708007773110546, 0.5131579536994455]
[  10.4902092  -145.27112182   26.74110401];[-1.5e-323, -0.5235987755982997, -1.5707962359680308, -0.010472611299988305]
[  -0.20450684 -137.59548819   26.26008657];[-1.5e-323, -0.5235987755982997, -1.5707963286485052, -0.5340707381349997]
[  -8.46830025 -130.20573569   26.15402692];[-1.5e-323, -0.5235987755982997, -1.5707963267570626, -1.057669526973364]
[ -14.41255902 -123.95118497   26.40408331];[-1.5e-323, -0.5235987755982997, -1.570796326795665, -1.5812683023014575]
[  51.27179001 -117.26485785  -26.57051549];[-1.5e-323, -1.0578832404945222, 1.6349104625824606, 1.6351241763682918]
[  42.76491223 -118.09008637  -26.13448223];[-1.5e-323, -1.046979475904802, 1.5694878750441277, 1.0351990486420721]
[  31.99211455 -116.93991487  -26.53860114];[-1.5e-323, -1.04720200171276, 1.5708230298918535, 0.5131579536994453]
[  19.8948528  -114.02539777  -26.80997115];[-1.5e-323, -1.047197460369736, 1.5707957818337326, -0.01047261129998818]
[   8.76014867 -109.42017103  -26.92173701];[-1.5e-323, -1.0471975530502105, 1.5707963379165568, -0.5340707381349996]
[  -0.16322509 -104.12239882  -26.99516063];[-1.5e-323, -1.047197551158768, 1.5707963265679237, -1.0576695269733638]
[ -6.82837734 -99.04218248 -27.15531341];[-1.5e-323, -1.0471975511973703, 1.5707963267995273, -1.5812683023014573]
[  50.95102949 -125.29439728  -19.46910723];[-1.5e-323, -1.047197551196582, 1.0365118618985802, 1.635124176368292]
[  42.78383296 -125.13957593  -19.73234248];[-1.5e-323, -1.0471975511965932, 1.0474156264883894, 1.0351990486420724]
[  31.91915696 -123.72695323  -19.9318656 ];[-1.5e-323, -1.0471975511965932, 1.0471931006804425, 0.5131579536994455]
[  19.7366748  -120.25567648  -19.99645476];[-1.5e-323, -1.0471975511965932, 1.0471976420234552, -0.010472611299988305]
[   8.64028607 -115.05545393  -19.92083698];[-1.5e-323, -1.0471975511965932, 1.047197549342992, -0.5340707381349997]
[  -0.16471805 -109.32361487  -19.84250856];[-1.5e-323, -1.0471975511965932, 1.0471975512344234, -1.057669526973364]
[  -6.68504468 -104.0087718   -19.86644696];[-1.5e-323, -1.0471975511965932, 1.047197551195821, -1.5812683023014575]
[  51.10725692 -132.99674913  -10.81389423];[-1.5e-323, -1.0471975511965932, 0.5129130863003917, 1.6351241763682918]
[  43.1058198  -132.74831421  -11.01658164];[-1.5e-323, -1.0471975511965932, 0.5238168508900953, 1.0351990486420721]
[  31.96196907 -130.7872322   -11.03946242];[-1.5e-323, -1.0471975511965932, 0.5235943250821373, 0.5131579536994453]
[  19.61070231 -126.43979535  -10.9506994 ];[-1.5e-323, -1.0471975511965932, 0.5235988664251612, -0.01047261129998818]
[   8.5362146  -120.45105136  -10.79389341];[-1.5e-323, -1.0471975511965932, 0.5235987737446868, -0.5340707381349996]
[  -0.16446805 -114.19908964  -10.6747353 ];[-1.5e-323, -1.0471975511965932, 0.5235987756361293, -1.0576695269733638]
